Name	Formula	Alpha	Reference_Alpha	ZPR	Reference_ZPR	Error
mp-5840              	 LiScO2               	2.0469144421705927	2.571353	-180.41382845249507	-206.525275	-12.643220810385037
mp-5858              	 CdPtF6               	3.769748126983446	6.160409	-212.24741330698873	-225.017516	-5.6751593920409595
mp-5860              	 K2HgO2               	3.2003445946061837	4.596354	-149.7220676202273	-148.765888	0.6427411774850679
mp-5878              	 KZnF3                	3.504458617838088	4.607723	-175.72636427930317	-196.56583	-10.601774337226788
mp-588               	 GaF3                 	2.7931440973782404	3.637509	-185.16237820860957	-208.272304	-11.096014855335937
mp-5928              	 Al2CdS4              	0.5628628056032146	0.781404	-28.49218236400786	-32.211793	-11.547356696325908
mp-5962              	 NaMgAs               	0.4983316452742449	0.708124	-13.45719581599627	-15.756661	-14.593607008513601
mp-5967              	 TiCoSb               	0.47487473608777825	0.573328	-19.36265920631896	-23.234369	-16.66371827735473
mp-602               	 Te2Mo                	0.04999090505885274	0.074568	-1.7960049866811885	-2.303844	-22.043116344631468
mp-6026              	 Na2Mg(CO3)2          	3.418829816343909	5.936874	-341.9765230337207	-322.232103	6.127390737887064
mp-608555            	 Cs2SnCl6             	3.113645359604475	4.820806	-75.7179307329004	-77.672375	-2.516266905833127
mp-6088              	 LaCuSO               	1.242593320594616	1.528684	-61.52084653603139	-62.795485	-2.0298250168282115
mp-614603            	 CsI                  	3.4425252105661053	4.267386	-38.5037520967461	-45.338827	-15.075544198031201
mp-6204              	 Cs2NaScF6            	14.652372059689192	20.451557	-1205.8124524262196	-787.303595	53.157239479672334
mp-623024            	 TiCdF6               	6.952222627540298	9.792663	-552.4917299846577	-528.495813	4.540417614369576
mp-625136            	 CsHO                 	3.056909479478825	5.118586	-176.95765498321956	-162.093228	9.170294876982489
mp-626620            	 RbHO                 	2.3480111403216384	3.97364	-158.98118029590842	-141.514616	12.342586786871843
mp-626785            	 KHO                  	2.4370240249499835	4.178028	-191.84960683072063	-174.198391	10.132823689927564
mp-6270              	 Ba2LiReO6            	2.4073977551777626	3.274287	-166.70937857976924	-188.693241	-11.650582873941289
mp-632319            	 CsH                  	1.8545173690564154	2.26679	-160.002060189375	-190.721653	-16.1070294470576
mp-634657            	 NaHS                 	1.9276904234217453	2.577695	-63.696035808498046	-74.245126	-14.20846156487357
mp-634676            	 KHS                  	2.7308403634377822	3.42447	-69.42365983553225	-81.703523	-15.029784167896597
mp-638729            	 Cs2ZrCl6             	6.5097209166972485	10.153852	-203.76258034283785	-186.599357	9.197900581639118
mp-6408              	 ZnCu2GeS4            	0.05988008005105609	0.083002	-2.455940312730121	-3.081765	-20.30734618862499
mp-641923            	 Cs2SnBr6             	2.0990867870384924	3.23126	-37.58325489758317	-39.55587	-4.986908649504692
mp-642648            	 KP(HO)2              	3.6140359753057427	6.795082	-252.98803269517907	-236.192212	7.1110815013574875
mp-642725            	 CaHClO               	1.8841214694977892	2.774897	-116.87531207627454	-130.039451	-10.123188634290276
mp-643002            	 Mg2H6Os              	1.6061075148979873	2.462819	-113.07911177126425	-110.534385	2.302203763348619
mp-643101            	 Rb2H6Pt              	1.9179561661750284	5.177186	-162.96112404455044	-116.204241	40.23681290990959
mp-643243            	 Cs2H6Pt              	2.513684031099598	7.000176	-198.47897460319	-132.989371	49.24423892732751
mp-643257            	 K2H4Pd               	2.2093991747232464	4.740355	-161.34144103875119	-130.002228	24.106673801583757
mp-643260            	 Na2H4Pd              	1.3110459267827954	2.581913	-97.87051851973227	-86.437561	13.226839567734066
mp-643264            	 BaMg2FeH8            	1.3402083867723322	2.184597	-122.01534317098955	-128.860606	-5.312145458178613
mp-643279            	 K2H6Pt               	1.6181500145645877	3.891481	-144.5275280339033	-111.890006	29.16929152180339
mp-643370            	 Ba2MgH6              	0.8565184304688758	1.20793	-100.49497559688737	-129.625195	-22.472652328980196
mp-644203            	 CsCaH3               	1.2648872056459473	1.664308	-136.40747467937135	-160.113471	-14.805747556761577
mp-6450              	 K2LiAlP2             	0.9528489090672844	1.256593	-39.5092167517982	-44.886911	-11.980539824185717
mp-6459              	 CaMg(CO3)2           	3.8413591063106822	6.870841	-408.81329129542905	-385.483743	6.052018721689399
mp-648               	 Na2S                 	1.4002102155193155	1.724736	-50.35279620973724	-60.88583	-17.299647208985665
mp-6494              	 K2Ca(CO3)2           	3.0039859611327904	5.503143	-277.9673071908723	-255.639059	8.734286645481786
mp-6586              	 K2NaAlF6             	4.215305928997357	6.062161	-237.4370733648307	-243.757263	-2.5928210537748364
mp-661               	 AlN                  	0.617469685918777	0.74453	-68.74476290150822	-82.116006	-16.28335783707232
mp-6654              	 Cs2LiGaF6            	4.124497899586668	7.048492	-188.39300826569385	-187.299274	0.5839500828464792
mp-6660              	 BaNaBO3              	2.325437244352984	3.596906	-162.35324996772061	-173.777306	-6.57396313433435
mp-672               	 CdS                  	0.3678259290214498	0.449482	-13.245393373553958	-16.116384	-17.814111567743996
mp-675011            	 CsPF6                	3.9129245881768613	8.957352	-238.46998624917612	-195.337799	22.08081972356826
mp-675104            	 Na3YCl6              	7.472519670815979	10.273487	-287.6671200851418	-305.012237	-5.686695420963794
mp-675531            	 NaBiS2               	0.9653642714097879	1.177834	-32.57985941646939	-33.801574	-3.614371873719882
mp-675902            	 YCuSe2               	0.5992630400197567	0.809388	-16.339842265948327	-20.622007	-20.765024151391632
mp-676284            	 YAgSe2               	0.5105431089265573	0.708233	-13.135523100486035	-15.242349	-13.822186459016036
mp-676464            	 Cd3AsI3              	0.5847844987356051	0.86895	-9.897304006873526	-11.343236	-12.747085515336837
mp-676861            	 AlSbO4               	0.9987720129847798	1.296379	-89.38658276399434	-106.138078	-15.782738440021172
mp-677335            	 GaPO4                	1.6681170501264944	2.880291	-171.82985308056493	-185.847732	-7.542668812033217
mp-682               	 NaF                  	4.179045004203044	5.142436	-222.2588099622591	-256.072821	-13.204841851506325
mp-684               	 BaS2                 	1.485918202194295	1.6908	-36.04645581235464	-38.962833	-7.485023452081542
mp-684580            	 AgI                  	0.46235003618191234	0.567708	-7.028923510758585	-8.580423	-18.081853181846803
mp-684690            	 Sc2Se3               	0.6423670533730654	0.806436	-22.849840151713675	-27.003069	-15.380580808375244
mp-684969            	 Sc2S3                	0.8472963501461803	1.038569	-39.290766556437276	-45.859368	-14.323357974673193
mp-6867              	 KCaCO3F              	2.9223285826152736	4.945101	-227.57583095203782	-225.65905	0.8494146155617563
mp-6870              	 KBe2BO3F2            	2.5560175447190177	5.14418	-259.66035348420195	-252.25313	2.9364248063847413
mp-690785            	 Na2H6Pt              	1.2152657640682571	2.588345	-109.65033511653638	-89.420789	22.622866944885022
mp-6920              	 KNO3                 	5.6995785777573245	11.272317	-473.8944322148418	-356.470568	32.940689850961775
mp-6930              	 SiO2                 	1.4340050532866873	1.933757	-175.3652297430698	-196.136243	-10.590094385018997
mp-6947              	 SiO2                 	1.3920864609689856	1.830304	-170.88774528686898	-212.103675	-19.43197340316288
mp-6949              	 InF3                 	2.992537034737735	4.079966	-164.24253790028644	-173.615496	-5.398687511000499
mp-6951              	 RbCdF3               	4.334511163333856	6.402341	-170.5829689033753	-180.19365	-5.3335292873110065
mp-6960              	 Rb2SiAs2             	1.17605035558485	1.89813	-33.411366124995055	-32.299024	3.4438877317006615
mp-696804            	 RbHS                 	3.173924590506884	4.078174	-67.32292068387262	-80.604408	-16.477370959820686
mp-697030            	 Mg2H6Ru              	1.6238140175029874	2.44677	-113.44958610085415	-113.412376	0.03280955938543554
mp-697038            	 Ba2H6Ru              	2.2874207760810585	4.344414	-157.63275362157395	-140.082898	12.52819285732792
mp-697044            	 Ba2H6Os              	3.448759758005001	7.29227	-229.72465031766063	-193.245479	18.877115007518828
mp-697096            	 Na2H4Pt              	1.3219701887944955	2.701786	-98.18947195532641	-84.411937	16.321785099335436
mp-697133            	 Cs2CaH4              	1.7478319713134405	2.275256	-176.50302220568815	-196.468495	-10.162175260879277
mp-697144            	 RbH2N                	3.0197780714659794	4.533028	-121.89275060731393	-139.893796	-12.867650966227323
mp-6972              	 YCuO2                	1.3142774184603558	1.750803	-81.53640384305285	-94.49119	-13.710046573598184
mp-6973              	 CsNaS                	1.6675771769804535	2.223825	-46.990254126137785	-54.707877	-14.106968314384083
mp-6980              	 ScCuS2               	0.5713232946333349	0.842473	-23.926716018352757	-31.671767	-24.454117074198113
mp-6983              	 NaAgO                	0.762672496017237	1.110076	-40.53626904217136	-47.13447	-13.998674341365541
mp-6984              	 K2SiAs2              	1.204387454154831	1.892049	-37.530292471528846	-38.942458	-3.6262876074005304
mp-6989              	 BaSeO3               	2.994175235051428	5.463614	-173.87675733350596	-196.236883	-11.39445619226129
mp-7000              	 SiO2                 	1.434007443482341	1.957973	-175.36494341178116	-198.608179	-11.703060621797883
mp-7027              	 InBO3                	1.3837754677031862	2.296017	-130.21362925177374	-132.102405	-1.4297815003642558
mp-7041              	 CaHgO2               	1.3079247167471861	1.761135	-83.61744815189526	-98.213048	-14.861161673858996
mp-7060              	 LaZnPO               	0.610143682568778	0.761024	-30.391350177756657	-32.548943	-6.628764633749689
mp-7067              	 Ca(CdAs)2            	0.08681791868614283	0.077776	-2.0098443115480347	-1.843054	9.049670359524718
mp-7077              	 KAuS                 	1.6215174361823803	2.983151	-36.78864948641091	-43.989949	-16.370329307699564
mp-7089              	 KMgSb                	0.7112905070092805	0.836265	-17.113189374322445	-18.013497	-4.9979613934904235
mp-7090              	 NaMgSb               	0.7707190442147878	1.032272	-18.202201668746675	-21.564713	-15.592655145715717
mp-7100              	 LaOF                 	5.529749579516542	6.753521	-375.79247134452004	-398.740358	-5.755095062506809
mp-7104              	 CsCaF3               	3.6449092638945584	5.130155	-170.07515252147584	-186.502621	-8.808170303689277
mp-7128              	 Cd(AsO3)2            	1.0271432551414716	1.422299	-80.10490827043584	-90.215315	-11.20697381543717
mp-7140              	 SiC                  	0.29280622706640674	0.365565	-34.7598175542012	-43.194295	-19.526832063814904
mp-7173              	 ScSbPt               	0.1666086083573215	0.205632	-4.130584449494261	-4.935116	-16.30218115452076
mp-7176              	 RbLaSe2              	2.0415712656277396	2.586163	-49.77064190196196	-58.003001	-14.19298821803727
mp-7188              	 Al2Os                	0.3820524479262984	0.481106	-16.637147934448958	-20.932845	-20.521324576525753
mp-7219              	 Na2ZrSe3             	1.3716798020787373	1.78778	-43.00371885956522	-50.506652	-14.85533656128065
mp-7232              	 Cs2HgO2              	3.5244274950973624	6.781597	-137.27657296777883	-144.089441	-4.728221571920153
mp-7233              	 La2SeO2              	1.7019295200549627	2.228866	-92.34395811521418	-107.819839	-14.353463173679776
mp-7297              	 Cs2SnF6              	4.643976229639538	7.376913	-185.32814941742393	-182.593296	1.4977841341031055
mp-730               	 P2Pt                 	0.12925185610744652	0.170528	-5.392818917990754	-6.661689	-19.04727287643188
mp-7323              	 RbBe2BO3F2           	2.245271131485708	4.659047	-227.92220017567053	-218.063459	4.521042278647213
mp-733               	 GeO2                 	1.2491298356150642	1.878023	-109.37685238200186	-123.605603	-11.511412324891248
mp-736               	 Li3P                 	0.5091875159717639	0.649646	-25.36790479530524	-31.111225	-18.46060450752023
mp-7374              	 Ba(CuO)2             	1.020159114372929	1.68069	-40.378169892332615	-41.890768	-3.6108149358049166
mp-7375              	 KNbO3                	3.3045567002334493	4.25136	-317.9146684138287	-363.506284	-12.542180862593098
mp-7392              	 Na2AgSb              	0.5846001980946962	0.888384	-11.355822504998354	-15.677617	-27.56665439015155
mp-7421              	 KZnAs                	0.165818443937737	0.070973	-4.191525289350551	-1.436383	191.81111788085425
mp-743               	 RbN3                 	3.295052801409338	6.821135	-240.9131107330033	-171.780144	40.24502781474166
mp-7436              	 KCuTe                	0.3372018290388127	0.250563	-6.390706482665521	-4.476968	42.74630693508465
mp-7437              	 KZnP                 	0.3583998132864276	0.368754	-12.965357015177029	-10.660562	21.6198265642752
mp-7438              	 KZnSb                	0.16767849153060507	0.085801	-3.6160452175416764	-1.500466	140.99481211448153
mp-7439              	 K3Cu3P2              	0.8559634239642595	1.236188	-19.30090805438619	-21.620288	-10.727793938794004
mp-7446              	 Rb2S3                	2.1944657210808853	3.085867	-54.229649094736075	-58.038558	-6.562721467449151
mp-7447              	 Rb2Se3               	1.2257490300791416	1.575296	-24.17516618460061	-23.437018	3.149497024752087
mp-7449              	 Cs2Se3               	1.3310433973474378	1.783844	-22.75947033232118	-23.07313	-1.3594153358422554
mp-7457              	 SnF2                 	5.013067797819367	9.40428	-254.66859246787104	-284.277805	-10.415590669179736
mp-7467              	 RbCuO2               	2.869824860840108	6.093341	-167.87324188029788	-155.641694	7.858786142675806
mp-7469              	 NaCuO                	0.9282957466576782	1.372177	-45.92712895811147	-51.442127	-10.720781514124663
mp-7470              	 RbCuO                	1.6819483976326854	2.746191	-59.335477570625464	-59.044648	0.49255873390160954
mp-7472              	 RbAuO2               	2.64619394713565	5.750979	-154.63437837766116	-140.94535	9.712295139684405
mp-7505              	 K2P2Pd               	1.6104026822801363	2.749873	-35.36709690150778	-47.701378	-25.857284664799874
mp-752580            	 RbNO2                	9.70530527208322	101.3481	-678.6327137550064	-994.618295	-31.769532375733505
mp-752658            	 Y2SeO2               	1.2617439183258918	1.640906	-76.15872872646274	-87.241889	-12.703943484691466
mp-752676            	 TiBi2O5              	1.5045437052925932	2.826684	-105.49138149491421	-122.867725	-14.142317280706374
mp-753098            	 LiCuF2               	2.2118283816481896	2.979474	-137.22931795740166	-174.09925	-21.177536400988718
mp-753260            	 LaAgO2               	1.5861058074490988	2.124333	-88.1146072704726	-100.163925	-12.029598210660577
mp-753287            	 CaCdO2               	0.8306047382426507	1.043728	-50.30132932412333	-61.571059	-18.303615138204247
mp-753401            	 Sc2TiO5              	3.603439167001015	4.754119	-338.32204697409435	-393.328112	-13.984778445204455
mp-753671            	 PNO                  	1.4639899314618867	2.186453	-197.74408259607446	-229.191263	-13.720933334149624
mp-753946            	 LiCoS2               	0.1902459386993312	0.174941	-7.451001183620211	-6.958272	7.0812003845237905
mp-754117            	 YHO2                 	1.5636939825397207	2.365375	-173.13051831551115	-175.131879	-1.1427734892793815
mp-754118            	 Sr(AsO3)2            	1.6543572065346963	2.306562	-129.35527254903863	-145.534714	-11.117238634186876
mp-754212            	 BaSr2I6              	4.314573404541593	10.185577	-67.72627052665017	-68.790019	-1.5463703729313298
mp-754326            	 NaAgO2               	0.9618153487603285	1.280785	-66.9731326745644	-64.5058	3.824978024556557
mp-754363            	 Ba2HfO4              	1.9886188081106004	2.695121	-131.34097145649784	-152.816133	-14.052941349786785
mp-754368            	 NaSbO2               	1.4144473032010716	4.198946	-84.11916948094141	-113.778073	-26.06732803345913
mp-754517            	 SrCa2I6              	2.7457814572162023	4.239831	-60.5023729396973	-65.675382	-7.8766333788552565
mp-754535            	 LaAgO2               	1.6060824458412604	2.310533	-89.32619957633027	-108.451313	-17.634745854731822
mp-7547              	 BaSe2                	0.7099040059447301	0.648616	-11.331400343893984	-10.25106	10.538815926294285
mp-754710            	 Sr2CaI6              	2.922665163738573	4.264337	-60.019612998703685	-66.489706	-9.73096948465423
mp-7548              	 BaSe3                	0.7454505588467507	1.053178	-13.37020392651721	-16.078507	-16.84424476403679
mp-755013            	 Li5TaO5              	2.8709006916610376	4.083955	-261.64142576775276	-298.26592	-12.279141456136601
mp-755287            	 Ca3CdO4              	1.4422050191799305	1.800022	-96.32503708816996	-115.457433	-16.57095209437926
mp-755309            	 Li3NbS4              	1.6095844545728384	1.997796	-91.3736976850134	-109.626882	-16.65028137440468
mp-755586            	 NaLaO2               	1.9331552378266383	2.520927	-125.4474395911907	-151.254615	-17.062074706817572
mp-755756            	 Y2TeO2               	2.364508403749347	3.575723	-123.93600722285895	-120.061345	3.2272353960876785
mp-755895            	 Ba3Zr2O7             	2.1500419481477406	2.623961	-154.56773831841957	-160.383801	-3.6263404691228343
mp-7566              	 InPO4                	1.4172462519018654	2.436575	-127.89767583477266	-138.205205	-7.45813384179514
mp-757               	 Li3As                	0.4736043943332254	0.612448	-19.591313673273067	-24.233826	-19.157157960641186
mp-7572              	 MgSO4                	1.921974176922963	2.985417	-189.80866403109403	-208.926307	-9.150424014772817
mp-7575              	 LiZnN                	0.23537608403922614	0.293516	-15.435439644263859	-18.801717	-17.904095438390765
mp-7581              	 MoSe2                	0.026213030553390203	0.038199	-1.1544373185786094	-1.419205	-18.656056131523677
mp-760               	 FeSe2                	0.4036262751931714	0.532726	-17.621839125363724	-22.072248	-20.162916231442644
mp-760375            	 Li3VS4               	1.5495726745084908	1.926846	-92.21863056552048	-111.72382	-17.458398248895822
mp-7604              	 Mg3NF3               	2.0252853190581477	2.594874	-153.3860371071249	-181.43942	-15.461569979045956
mp-760400            	 Na5BiO5              	1.4517446923654773	2.111149	-84.66034306688834	-103.285401	-18.032614244399987
mp-760417            	 Rb4I2O               	2.597703171381905	3.979098	-68.36980887250127	-76.152545	-10.21992912712075
mp-7608              	 Li2PdO2              	1.186597750219938	1.765931	-92.40872628178577	-115.030262	-19.66572563158573
mp-7610              	 Li2CaSiO4            	1.9199896269204353	2.650762	-169.16504046016675	-187.696455	-9.873076473305389
mp-7611              	 Li2CaGeO4            	1.7889787173549823	2.381191	-141.27460774922582	-161.879126	-12.728335493221152
mp-7622              	 KSO4                 	13.086989076993413	NaN	-1402.578660292573	NaN	NaN
mp-7631              	 SiC                  	0.36571162641542926	0.42368	-43.390069320304725	-50.021001	-13.256295450175564
mp-7639              	 Na2CuP               	0.5133903597681271	0.792288	-15.45220037582864	-20.572447	-24.88885558519781
mp-7642              	 K2AgAs               	1.0106419494353454	1.472055	-19.031426521659856	-24.550313	-22.47990271382749
mp-7643              	 K2AgSb               	0.9943918313637707	1.454381	-15.806938903650016	-20.927679	-24.468743506386854
mp-7650              	 RbScO2               	2.1169699926044885	2.702543	-150.66558779434675	-181.833678	-17.14098870378305
mp-766               	 As2Ru                	0.3247101836148157	0.375931	-11.35828471253419	-13.098854	-13.287950896054038
mp-7667              	 K2S3                 	1.8698023465432274	2.545265	-53.1191295133784	-57.769402	-8.049715464635765
mp-7670              	 K2Se3                	1.2828448410739126	1.535132	-29.78213586028409	-27.594871	7.926345661424141
mp-768368            	 K4I2O                	2.3253114891421918	3.423991	-69.81483084757264	-78.23877	-10.76696266112998
mp-770932            	 LiSbO3               	1.4086381638260523	1.79158	-114.57343640082084	-132.907953	-13.794898036823392
mp-772290            	 LiAgO                	0.6352293584161263	0.8936	-43.64715426490317	-56.251222	-22.406744754979417
mp-773137            	 KCaBi                	0.7973669448028238	1.141178	-12.087403973904078	-14.124815	-14.424337777846452
mp-7738              	 LaSeF                	1.2168337865463394	1.587535	-42.60213468394282	-50.515546	-15.665298987478387
mp-774907            	 KLiZnS2              	1.220979677470524	1.675237	-44.08705221014264	-48.774727	-9.61086832911922
mp-7752              	 Sr3SbN               	0.8271803612099837	1.135845	-31.983503584348043	-36.972547	-13.493913242309102
mp-776532            	 HfO2                 	1.972910047378062	2.579178	-167.822469217777	-202.926252	-17.298788321494744
mp-7770              	 Sr(ZnAs)2            	0.2547585712728024	0.257369	-6.5194539281662145	-6.543316	-0.3646785793897989
mp-7773              	 Na2AsAu              	0.28771483592397884	0.474301	-6.3425040442576925	-8.946863	-29.109185596586286
mp-7774              	 Na2SbAu              	0.39873629698046353	0.635326	-7.423763040956663	-10.374064	-28.439201445483057
mp-7786              	 CsCu3S2              	1.0995356344376679	1.421824	-21.075552837333866	-17.561868	20.007466388734194
mp-7801              	 CaGeN2               	0.792179311187166	1.103058	-61.5428847448434	-71.270605	-13.648993515849353
mp-7825              	 K2GeF6               	4.838892635383041	7.25812	-242.06274825143086	-241.03299	0.42722709925759483
mp-7848              	 AlPO4                	1.6438725312815763	2.625975	-193.0692416868052	-216.254675	-10.721355879679724
mp-7849              	 AlAsO4               	1.6146628610514542	2.63876	-157.10857485482663	-177.591446	-11.53370368141119
mp-7863              	 Rb2Sn2O3             	1.0797591966113609	23.882931	-62.58803353023357	-168.649623	-62.88872016616749
mp-7891              	 Mg3As2               	0.2799379383571878	0.358626	-9.07342743204218	-11.129544	-18.474400819636628
mp-7895              	 Rb2O2                	3.1846417798230218	3.987079	-116.41884929963145	-139.018029	-16.25629413891961
mp-7896              	 Cs2O2                	2.7328834020272934	3.388269	-90.3858238965342	-107.068123	-15.581013877926855
mp-7903              	 Cs2ZrF6              	10.606347170336722	17.567519	-651.3831119386213	-504.930968	29.004389356174578
mp-7906              	 Al2HgS4              	0.5836572110223476	0.910155	-26.636111946766277	-28.892569	-7.809817995878886
mp-7907              	 Al2ZnSe4             	0.33234302030761526	0.450613	-13.741126492310963	-16.151229	-14.922099783793774
mp-7908              	 Al2ZnTe4             	0.2634454506702881	0.382156	-9.088471824675189	-11.151229	-18.498025422353102
mp-7909              	 Al2CdTe4             	0.2359305452591418	0.344532	-7.683210087290766	-8.804359	-12.734020872038887
mp-7910              	 Al2HgTe4             	0.281212795531096	0.472502	-8.108839661046925	-9.050458	-10.404096002136857
mp-7911              	 KCuO                 	1.5447183518323384	2.301922	-61.58195827643643	-63.349678	-2.7904162726187276
mp-7914              	 NaScO2               	2.706773014580953	3.478402	-223.2076196794808	-259.289562	-13.915694115183541
mp-7921              	 MgPdF6               	5.211997739471354	8.24367	-377.3930327499799	-452.542026	-16.60597003868545
mp-7931              	 SrP                  	0.6426020893848414	0.891168	-19.999772489357653	-27.193372	-26.453503120695537
mp-7936              	 LiNbS2               	0.3208111622814777	0.248021	-12.564448121735303	-10.268995	22.353240231739356
mp-7937              	 NaNbS2               	0.35314088194770926	0.253465	-8.286578108143377	-6.11037	35.61499726110494
mp-7938              	 KNbS2                	0.5049239172807838	0.346512	-9.855288830987169	-6.902057	42.78770562148601
mp-7939              	 NaNbSe2              	0.30506250693233483	0.228913	-6.384712059138982	-4.990532	27.9365017424792
mp-7940              	 KNbSe2               	0.4314572904032667	0.298013	-7.416214019547446	-5.375804	37.95543921518431
mp-7955              	 Li3Sb                	0.40165279623980393	0.513939	-14.796179083518162	-17.798444	-16.86813137419113
mp-7956              	 Na3Sb                	0.26587498516016017	0.324018	-4.957787804894373	-5.683691	-12.771686481647693
mp-7958              	 KLaO2                	2.9612425562174085	3.791997	-181.16753422684138	-212.216813	-14.63092312726354
mp-7972              	 RbLaO2               	2.6964047903238475	3.439096	-157.463125521731	-182.909252	-13.911885921587503
mp-7979              	 K2PdF6               	10.197026080662075	14.169232	-537.6767694065331	-367.269808	46.398303834039396
mp-7988              	 Cs2O                 	1.3082055248516895	1.89604	-49.13486531762703	-63.414856	-22.518368065635862
mp-8000              	 SrSn(BO3)2           	2.0417755549712147	3.615399	-190.3968101223831	-184.876834	2.9857586821197395
mp-8016              	 AlCuSe2              	0.11299395981240387	0.155369	-4.901339171923885	-5.951093	-17.639681115319743
mp-8017              	 AlCuTe2              	0.0697172998573074	0.099234	-2.60799204967732	-3.197073	-18.425633394128944
mp-8039              	 AlF3                 	2.9386196148976667	3.836821	-259.3084924570673	-297.106956	-12.722173876983453
mp-804               	 GaN                  	0.3742599054929065	0.459394	-33.35321455930058	-40.72633	-18.104050722712838
mp-8041              	 Rb2S                 	1.9818398295194584	2.440415	-50.98823840362578	-61.111855	-16.565716416846158
mp-8042              	 ZrGeO4               	1.9394742650031815	2.609964	-161.73475992530402	-182.721717	-11.485748612298774
mp-8058              	 YAsO4                	1.5951492379049002	2.305517	-127.23914639381957	-146.588359	-13.199692484572005
mp-8062              	 SiC                  	0.26609814381046387	0.3253	-31.64558345174835	-38.557623	-17.926518831961317
mp-8098              	 InGaO3               	0.8076132474250296	1.035118	-58.480253773485146	-69.86737	-16.298189307132713
mp-8127              	 K2Mg(CO3)2           	3.1119666887889563	5.268163	-299.7135064278872	-282.982413	5.912414573935791
mp-8145              	 RbScO2               	2.100708932828368	2.644329	-149.34461336617164	-172.248268	-13.296885303850111
mp-8147              	 K2As2Pd              	0.9053487234113871	1.661072	-15.457135541601799	-22.516104	-31.350754368509758
mp-8161              	 CaPdF4               	4.049177515913921	5.540301	-231.45696782073713	-261.682156	-11.550343608168257
mp-8175              	 KTlO2                	1.0625563602774044	1.352019	-57.88104502018125	-68.814194	-15.887927103845398
mp-8176              	 RbTlO2               	1.0150981080943127	1.309578	-52.41879463951789	-62.512363	-16.14651546683991
mp-8177              	 HgF2                 	1.6112714952804732	1.974465	-65.81825420690001	-78.936	-16.61820435935441
mp-8180              	 LiNO3                	5.985893688167887	9.525436	-629.0203809713449	-572.587374	9.855789619864197
mp-8187              	 K2ZnO2               	2.0756688813319233	3.390745	-106.65553845614104	-124.869591	-14.58645968005049
mp-8188              	 KScO2                	2.3413130412668797	2.979226	-177.36216273624984	-207.304729	-14.443744919948337
mp-8200              	 AgP2                 	0.036286098446114995	0.059497	-1.0914789328892025	-1.190036	-8.281855936358024
mp-8207              	 Zn(PtO2)3            	0.40881297505100517	0.730588	-20.278713756758222	-19.917421	1.8139535071243467
mp-8208              	 Mg(PtO2)3            	0.35887329938314194	0.577777	-20.405271553678727	-21.89973	-6.8240953030985985
mp-8212              	 Cd(PtO2)3            	0.2901501150000257	0.523461	-15.638285647487749	-15.083703	3.6767009234254258
mp-8217              	 Cs2GeF6              	4.533723477012558	7.493483	-187.89012818100036	-178.463088	5.282347339523994
mp-8235              	 K2SiP2               	1.2378948545401247	1.949875	-50.14628243970425	-52.317776	-4.15058461257174
mp-8256              	 ZnPtF6               	3.5862655837385176	5.504402	-216.98947198325203	-243.132989	-10.75276420706035
mp-8257              	 Na2ZnS2              	1.2294946118079448	1.829886	-44.43125672533007	-55.756756	-20.312335378101857
mp-8262              	 K2P3                 	1.4791955031991872	1.893421	-34.086595095151566	-38.400415	-11.233784595422827
mp-827               	 KN3                  	3.3014338287367666	6.33291	-254.08405244426683	-192.054484	32.29790169557657
mp-8276              	 Sr(ZnP)2             	0.4239571476679235	0.49112	-15.735378847816634	-17.653827	-10.867038360483345
mp-8277              	 Sr(CdP)2             	0.2053360179978474	0.232312	-6.81336043823118	-7.613725	-10.512128580541326
mp-8278              	 Ba(MgP)2             	0.6930366217342543	0.879023	-26.534857611712525	-29.346153	-9.579774862781763
mp-8279              	 Ba(CdP)2             	0.2786922522531611	0.304134	-8.770051959728642	-9.241727	-5.103754312060476
mp-8280              	 Ba(MgAs)2            	0.6558518701459884	0.834967	-18.615963002255306	-20.450413	-8.970234477634731
mp-8298              	 Sr4P2O               	1.217239931773261	1.603813	-39.41095674628811	-42.289204	-6.806104115158779
mp-8299              	 Sr4As2O              	1.1387211105348563	1.73765	-30.360023422293875	-32.436882	-6.402768853387705
mp-830               	 GaN                  	0.3439317354848814	0.42475	-30.41985477867052	-37.406258	-18.677097349137362
mp-8311              	 Si3NiP4              	0.08712905003320931	0.127884	-3.8231515652642445	-4.180137	-8.540041504279781
mp-8335              	 Ba2ZrO4              	2.2776803596647137	2.913543	-155.67182568196984	-165.211716	-5.774342491564073
mp-8361              	 CsTe                 	2.41242447979033	2.698481	-26.03011888932472	-28.587694	-8.946419780046899
mp-8399              	 CsCdF3               	3.1570437408372642	4.248388	-127.8964683114766	-142.64379	-10.338565519412658
mp-8402              	 RbMgF3               	3.078846913644234	4.046248	-177.67048377929515	-202.875956	-12.42408056512367
mp-8405              	 Li3LaSb2             	0.3036799665561676	0.395408	-7.765962156158974	-8.962442	-13.349931233485535
mp-8407              	 Li3LaP2              	0.46481619203687397	0.595341	-17.4228198952526	-20.661187	-15.673674047611108
mp-8409              	 KYO2                 	2.479236707502797	3.133307	-165.71480183648055	-193.96947	-14.56655429512668
mp-841               	 Li2O2                	3.041132912314956	4.178614	-230.4883591770369	-298.929506	-22.895413617337297
mp-8411              	 Na2AgAs              	0.4239229017716522	0.652414	-9.42868058785573	-12.805461	-26.36984652207577
