Name	ZPR_multi	ZPR_single	α_multi	α_single	Error
mp-7825	-274.864487	-242.06274825143086	7.258119	4.838892635383041	13.550923876357023
mp-7848	-225.343623	-193.0692416868052	2.625973	1.6438725312815763	16.71648007275542
mp-7849	-184.906724	-157.10857485482663	2.63876	1.6146628610514542	17.693591308341862
mp-7863	-189.947031	-62.58803353023357	23.882928	1.0797591966113609	203.48777599514264
mp-7891	-11.186933	-9.07342743204218	0.358627	0.2799379383571878	23.293353958991514
mp-7895	-156.136645	-116.41884929963145	3.98708	3.1846417798230218	34.11629297086196
mp-7896	-116.485725	-90.3858238965342	3.38827	2.7328834020272934	28.876100231539276
mp-7903	-1007.295441	-651.3831119386213	17.567519	10.606347170336722	54.63947752684687
mp-7906	-29.219893	-26.636111946766277	0.910157	0.5836572110223476	9.700293565357995
mp-7907	-16.277249	-13.741126492310963	0.450615	0.33234302030761526	18.456438117414613
mp-7908	-11.220914	-9.088471824675189	0.382154	0.2634454506702881	23.4631543835041
mp-7909	-8.84975	-7.683210087290766	0.344532	0.2359305452591418	15.18297559816664
mp-7910	-9.102068	-8.108839661046925	0.472503	0.281212795531096	12.248711042152225
mp-7911	-65.310903	-61.58195827643643	2.301921	1.5447183518323384	6.055255188256004
mp-7914	-284.490505	-223.2076196794808	3.478402	2.706773014580953	27.45555255170925
mp-7921	-624.054499	-377.3930327499799	8.24367	5.211997739471354	65.35930577537489
mp-7931	-27.686263	-19.999772489357653	0.891167	0.6426020893848414	38.43288974778342
mp-7936	-10.303821	-12.564448121735303	0.24802	0.3208111622814777	-17.99225162802522
mp-7937	-6.125855	-8.286578108143377	0.253464	0.35314088194770926	-26.074974252882434
mp-7938	-6.924558	-9.855288830987169	0.346512	0.5049239172807838	-29.737645250662915
mp-7939	-5.004621	-6.384712059138982	0.228913	0.30506250693233483	-21.61555676052047
mp-7940	-5.392667	-7.416214019547446	0.298012	0.4314572904032667	-27.285445298825493
mp-7955	-17.940953	-14.796179083518162	0.513938	0.40165279623980393	21.253959544088527
mp-7956	-5.712508	-4.957787804894373	0.324018	0.26587498516016017	15.222922497016917
mp-7958	-237.979156	-181.16753422684138	3.791996	2.9612425562174085	31.358610700096136
mp-7972	-201.892679	-157.463125521731	3.439097	2.6964047903238475	28.215846301194752
mp-7979	-506.166246	-537.6767694065331	14.16923	10.197026080662075	-5.860495598742947
mp-7988	-66.63468	-49.13486531762703	1.89604	1.3082055248516895	35.615880025817326
mp-8000	-191.832997	-190.3968101223831	3.615397	2.0417755549712147	0.7543124680995199
mp-8016	-5.970178	-4.901339171923885	0.155368	0.11299395981240387	21.807077424853492
mp-8017	-3.203343	-2.60799204967732	0.099233	0.0697172998573074	22.827943451604508
mp-8039	-340.562597	-259.3084924570673	3.836822	2.9386196148976667	31.334918410505047
mp-804	-41.095222	-33.35321455930058	0.459393	0.3742599054929065	23.212177725581626
mp-8041	-65.46922	-50.98823840362578	2.440414	1.9818398295194584	28.400631301952338
mp-8042	-192.318113	-161.73475992530402	2.609963	1.9394742650031815	18.909573358763872
mp-8058	-153.990049	-127.23914639381957	2.305516	1.5951492379049002	21.024113540799274
mp-8062	-38.715144	-31.64558345174835	0.3253	0.26609814381046387	22.33980156830091
mp-8098	-71.347912	-58.480253773485146	1.035118	0.8076132474250296	22.003424055504055
mp-8127	-309.487306	-299.7135064278872	5.268163	3.1119666887889563	3.2610474211192884
mp-8145	-183.129653	-149.34461336617164	2.644329	2.100708932828368	22.622201679944265
mp-8147	-22.916628	-15.457135541601799	1.661071	0.9053487234113871	48.25921619385104
mp-8161	-310.837922	-231.45696782073713	5.540299	4.049177515913921	34.29620413965814
mp-8175	-70.717378	-57.88104502018125	1.352018	1.0625563602774044	22.17709264810809
mp-8176	-64.239235	-52.41879463951789	1.309578	1.0150981080943127	22.55000413834548
mp-8177	-81.641198	-65.81825420690001	1.974465	1.6112714952804732	24.040357775763077
mp-8180	-712.943026	-629.0203809713449	9.525437	5.985893688167887	13.341800610508074
mp-8187	-133.762993	-106.65553845614104	3.390745	2.0756688813319233	25.415890197775425
mp-8188	-222.618327	-177.36216273624984	2.979226	2.3413130412668797	25.516245159374428
mp-8200	-1.190569	-1.0914789328892025	0.059496	0.036286098446114995	9.078513943324662
mp-8207	-20.025551	-20.278713756758222	0.730586	0.40881297505100517	-1.248416244713012
mp-8208	-22.02561	-20.405271553678727	0.577777	0.35887329938314194	7.940783547323847
mp-8212	-15.14317	-15.638285647487749	0.523461	0.2901501150000257	-3.1660481119763153
mp-8217	-193.901378	-187.89012818100036	7.493483	4.533723477012558	3.199343082681176
mp-8235	-53.868792	-50.14628243970425	1.949878	1.2378948545401247	7.423301148538146
mp-8256	-273.262114	-216.98947198325203	5.504402	3.5862655837385176	25.933351283094176
mp-8257	-57.675449	-44.43125672533007	1.829885	1.2294946118079448	29.80827743978592
mp-8262	-39.282576	-34.086595095151566	1.893421	1.4791955031991872	15.24347295570012
mp-827	-206.231676	-254.08405244426683	6.332909	3.3014338287367666	-18.833286065745202
mp-8276	-17.813206	-15.735378847816634	0.49112	0.4239571476679235	13.204811732077722
mp-8277	-7.652641	-6.81336043823118	0.232312	0.2053360179978474	12.318158849478195
mp-8278	-29.78279	-26.534857611712525	0.879022	0.6930366217342543	12.240248038315576
mp-8279	-9.294152	-8.770051959728642	0.304133	0.2786922522531611	5.976019785036427
mp-8280	-20.682693	-18.615963002255306	0.834967	0.6558518701459884	11.101923642060914
mp-8298	-43.626093	-39.41095674628811	1.603811	1.217239931773261	10.695341097267043
mp-8299	-33.286227	-30.360023422293875	1.737649	1.1387211105348563	9.638344269383408
mp-830	-37.606848	-30.41985477867052	0.42475	0.3439317354848814	23.625994514506303
mp-8311	-4.185316	-3.8231515652642445	0.127884	0.08712905003320931	9.472929036511376
mp-8335	-178.688741	-155.67182568196984	2.913544	2.2776803596647137	14.78553695711941
mp-8361	-30.297467	-26.03011888932472	2.698481	2.41242447979033	16.393886362253134
mp-8399	-157.804207	-127.8964683114766	4.248385	3.1570437408372642	23.38433506677187
mp-8402	-223.998359	-177.67048377929515	4.046248	3.078846913644234	26.075166924323796
mp-8405	-9.002287	-7.765962156158974	0.395407	0.3036799665561676	15.919789705136939
mp-8407	-20.830978	-17.4228198952526	0.595342	0.46481619203687397	19.561460918711905
mp-8409	-209.234901	-165.71480183648055	3.133306	2.479236707502797	26.262047011626045
mp-841	-345.644627	-230.4883591770369	4.178616	3.041132912314956	49.96185847915737
mp-8411	-12.92949	-9.42868058785573	0.652415	0.4239229017716522	37.12936693022945
mp-8426	-51.20283	-41.03285705007823	2.402115	1.957596459616632	24.784949625881296
mp-8430	-77.596741	-63.67151489229214	2.060533	1.5602558635041206	21.870417456320958
mp-8446	-32.853772	-26.043598720711014	1.543653	1.0426182202860874	26.1491253659704
mp-8452	-75.24866	-61.601252255945816	1.978952	1.4476427841668054	22.15443232769172
mp-8454	-244.323424	-193.09551145956462	5.69283	4.623611364150578	26.529830835121615
mp-8455	-285.82771	-217.14949214684506	8.27298	6.731978234604069	31.627160245307888
mp-8459	-157.334878	-152.87246941126793	3.93258	1.8143661087512153	2.9190400376976964
mp-856	-65.889978	-54.81835452283339	1.002338	0.7307873330108906	20.196927787307022
mp-8579	-17.016045	-14.04281283245745	0.60507	0.4907977469992044	21.172625477642583
mp-8615	-381.027789	-295.8971337429241	3.696646	2.620074901348641	28.770354812236043
mp-861937	-3.956537	-3.1238661147232007	0.231384	0.18286237760568677	26.65513996750083
mp-862631	-3.865473	-3.107493949364088	0.275162	0.2104522444454026	24.391971890758583
mp-862947	-2.269244	-1.8031156731265363	0.20422	0.15142180504464234	25.85127143092347
mp-864954	-23.565379	-27.867170701005016	0.368355	0.4224032100110626	-15.436772348223615
mp-865185	-18.972148	-16.211371802698654	0.48709	0.36819413375316706	17.02987403473017
mp-865427	-257.622086	-263.79398603066124	7.433183	3.8903078814137504	-2.3396666935173607
mp-8658	-39.003952	-32.3412000027396	2.202549	1.6278860118271954	20.60143716589367
mp-866132	-2.883027	-2.5556055709822645	0.320992	0.24355195790450807	12.811892129812843
mp-866141	-10.34528	-8.775846569839072	0.209415	0.17730047428431517	17.883555935842995
mp-866291	-15.228682	-12.203678971766497	0.874886	0.7027091975518824	24.7876319528883
mp-867169	-0.457523	-0.3730673620425033	0.039485	0.028672968243837152	22.638173839467296
mp-867193	-1.823165	-1.4312235667979125	0.130764	0.10005795197772588	27.385060048932885
mp-867194	-22.62732	-20.640395909325026	0.803116	0.6690888975399799	9.626385556767893
mp-867203	-7.152587	-5.936526663902915	0.316571	0.25928953966009577	20.484374196301466
mp-867261	-207.184879	-209.85869674485724	5.217148	2.9473425491282983	-1.2741038547990362
mp-867300	-210.571878	-159.15503685233006	2.900593	2.073328685510607	32.306135052060206
mp-867335	-19.147348	-14.694638252580646	1.473048	0.98240742028107	30.301594846252023
mp-867339	-4.084917	-3.422429143115293	0.494788	0.3784366920105711	19.357240988243575
mp-867699	-101.021617	-82.54713252473961	1.838948	1.4644515308277608	22.380528445035374
mp-867730	-107.970097	-99.6687508332978	3.80686	2.1224512634695802	8.328935696792977
mp-8697	-314.560992	-270.9256131350468	3.725826	2.560948014386832	16.10603676781292
mp-8703	-37.119515	-31.00842556947023	1.94407	1.424865315292509	19.707835268316643
mp-8724	-353.458121	-227.42191417906028	11.273987	4.4340367410245625	55.41955236631476
mp-8751	-68.815177	-56.864165850561456	1.977	1.4716719701822294	21.016770352080265
mp-8752	-20.119342	-17.276035383145015	0.698369	0.5342594095448765	16.45809674382234
mp-8753	-31.751392	-28.4956656659884	1.482929	1.0400524511345113	11.42533875914167
mp-8756	-51.061192	-42.668746164923256	1.791809	1.3292489153877198	19.668836301489286
mp-8759	-180.57794	-163.33966413700176	5.184617	2.912730336622679	10.55363738751145
mp-8789	-32.898217	-30.1038010304784	1.079137	0.8553053881564306	9.28260177740483
mp-8799	-64.014575	-51.759652880644396	2.369948	1.7750377361353784	23.67659255291943
mp-8812	-229.385535	-213.059387382937	7.83668	4.798285037422319	7.662721562096496
mp-8818	-124.364763	-117.93322913280718	2.149329	1.8056127575996508	5.453538340708131
mp-8857	-26.089454	-18.224464693819378	2.612254	1.5096088905648906	43.156215769936686
mp-886	-91.948601	-76.3868291772902	1.284167	0.9796705364825216	20.37232333154145
mp-8861	-228.571604	-176.41049143260923	4.930919	3.5658927367125397	29.568033138956984
mp-8873	-202.862167	-166.3894994805773	2.161291	1.507355653846195	21.920053629153532
mp-8874	-240.82347	-200.8548361184633	2.232556	1.6135049888147068	19.89926389323449
mp-8880	-17.232736	-14.493056153175983	0.284272	0.2395979773407568	18.90339634283172
mp-8881	-11.452004	-8.949708753916665	0.237849	0.1862127947939524	27.959515945010548
mp-8882	-6.014861	-5.362603936140422	0.124966	0.11146913458763355	12.163066145232063
mp-8884	-4.840338	-3.959359416574501	0.190181	0.15588830341805618	22.250533248827676
mp-8891	-274.885368	-254.38819969922585	4.057557	2.406962381309731	8.057436754145382
mp-8922	-74.74382	-65.84129244812756	1.3418	0.9509775990114705	13.521191976731336
mp-8930	-40.560569	-34.32286718384102	2.184315	1.3760570975580564	18.173603570903456
mp-8931	-14.835904	-12.866100071794815	1.084486	0.6412175399689595	15.310031145517103
mp-8932	-40.631516	-41.948311733074206	1.973474	1.2132427098823597	-3.139091130659208
mp-8934	-15.916862	-14.631889032781382	1.246624	0.7750178480325579	8.782003228289634
mp-9008	-22.034239	-22.444255929752735	2.088505	1.7264783837190008	-1.826823446658376
mp-9010	-41.628006	-35.654567198135204	3.402693	1.8018280087802623	16.753642720355938
mp-9062	-90.105424	-62.611744194565304	3.880874	2.9246445702412385	43.9113782232266
mp-9063	-59.878199	-38.85917647727935	3.579218	2.577557062037195	54.0902418120217
mp-9107	-45.787242	-42.84803718086579	1.365595	0.9751799502384693	6.859602008669705
mp-9124	-2.773807	-2.3224349671785682	0.088395	0.06872722497768663	19.435292664826925
mp-9126	-128.570264	-111.5494286717314	2.219594	1.5786048486721904	15.258558946417969
mp-9143	-441.97313	-356.2800981386497	5.837185	4.167016425001879	24.05215231191558
mp-9144	-480.417361	-358.935667208488	6.823054	5.137054246938984	33.84497693870844
mp-9166	-231.275457	-235.1353784714968	3.205322	2.0604923436251785	-1.6415740993925843
mp-9195	-43.745186	-41.4625529121993	1.550842	1.3346481391199991	5.505288332424631
mp-9200	-55.266687	-47.13993452819847	2.270468	1.599808943636158	17.239634617948436
mp-9205	-435.882668	-285.60763790528205	12.928325	5.126534804783709	52.61590032986256
mp-924129	-5.527414	-4.6181906329289815	0.173533	0.1450648289898995	19.687869976349692
mp-924130	-7.399816	-6.1096333826170035	0.206868	0.17090430947934748	21.117185542651324
mp-9244	-31.963484	-31.00893158446351	0.373818	0.2961535250218651	3.0783144299455714
mp-9250	-45.13678	-38.98144228929231	1.788647	1.286533422101171	15.79043090562732
mp-9259	-163.514647	-150.60527691426398	2.965906	1.882176966527409	8.571658543601373
mp-9262	-317.110039	-342.8061226192121	15.480497	8.751722461641023	-7.495806499277506
mp-9268	-66.940844	-41.49225009788959	3.138182	2.1546788709541556	61.33336669395232
mp-9273	-6.822259	-6.073389009215662	0.70384	0.4704221085275078	12.3303478444739
mp-9274	-12.037062	-9.930792430919945	1.874083	0.9239983636960153	21.209481355406194
mp-9295	-2.092364	-1.7425375645987975	0.139217	0.09800160265637266	20.07568975890322
mp-9306	-64.327501	-53.83678201090284	1.441155	0.9660074787821975	19.486155370454007
mp-9307	-110.093738	-89.23071922921358	2.985524	1.783052705636313	23.38098241390842
mp-9317	-57.539134	-55.089705712987396	1.715242	1.1756681175146066	4.446254078346163
mp-9321	-46.522238	-43.67620244137771	1.499569	1.1615699095034533	6.516215695360065
mp-9361	-90.113137	-73.18221847943494	2.634655	2.082696891278583	23.135290064106005
mp-9382	-37.809713	-31.52649584447533	0.611922	0.47985835413549255	19.929957285835606
mp-9383	-42.490925	-35.0781194479492	0.681801	0.5332183912840871	21.132277524313466
mp-9384	-13.869804	-16.160090433780677	1.757691	1.1787850249451985	-14.172485254124044
mp-9385	-9.152499	-9.837926253761065	1.131499	0.8783397464033932	-6.967192435489378
mp-9386	-9.626356	-10.186228134667802	1.296932	0.9328342887386541	-5.496363592744738
mp-9437	-9.58244	-7.8275927977354565	0.218289	0.17796075128776875	22.418733927654305
mp-9486	-309.999611	-260.1146955149003	6.920351	4.616563323370041	19.178045817961923
mp-9514	-56.52965	-48.000661364315235	0.791841	0.5822639840814944	17.76848150268488
mp-9517	-46.857323	-48.90809283622431	0.74478	0.6256836117077915	-4.193109396213027
mp-9562	-25.150994	-22.931528259812435	0.54635	0.47750356135034294	9.678664740706294
mp-9564	-25.364981	-22.054180275650783	0.789048	0.6610024266075609	15.012123248146983
mp-9565	-15.229603	-13.181445171483952	0.553755	0.46484742613442553	15.538188733257593
mp-9566	-14.639255	-12.981657943329928	0.612075	0.4968789680207748	12.76876238694733
mp-9567	-13.791284	-12.607465228543862	0.651149	0.5191690528950739	9.389823806738871
mp-9569	-19.212194	-16.81078669107195	0.48442	0.41960814695167853	14.284919278664185
mp-9570	-9.340753	-8.065563143166413	0.267139	0.2289012342780759	15.810301577193616
mp-9571	-8.271744	-7.945471691733917	0.285938	0.27615402255028526	4.106393187524928
mp-9573	-23.188616	-22.59953203750621	0.776516	0.5393409280796237	2.606620179197267
mp-9575	-12.719429	-10.620402431257972	0.320413	0.26589945337031956	19.764096345013936
mp-9610	-214.27018	-214.4550484473515	2.607133	1.7032589303241268	-0.08620382158868206
mp-961646	-5.261105	-4.304093224039918	0.165453	0.13456920936600883	22.234922111231803
mp-961648	-36.830833	-31.142858929777393	1.617917	1.2944193014635366	18.264135874770385
mp-961649	-17.598278	-14.5800585245136	0.44313	0.36742460969863283	20.701010701787222
mp-961657	-5.181666	-4.31482855015505	0.179617	0.14662775615306722	20.08973102335204
mp-961659	-8.704807	-7.0722908366194766	0.236093	0.19183102817634654	23.083272465656396
mp-961660	-16.320943	-13.137943119041626	0.344003	0.2771857726539009	24.227535864004896
mp-961661	-6.086488	-5.011472889580716	0.195297	0.16071644791715667	21.45108103157323
mp-961673	-16.528849	-13.379744490257805	0.366068	0.2968997300449011	23.53635760410189
mp-961675	-11.569316	-9.811957982185874	0.313689	0.2644167602115777	17.910370397067567
mp-961678	-12.392288	-10.312502210160705	0.368587	0.3041024569670228	20.167615457964448
mp-961682	-5.987726	-4.873012684609205	0.19826	0.16137535269795794	22.875239354731754
mp-961683	-44.228632	-35.655201421600864	1.067549	0.8560521102696843	24.045385347914827
mp-961684	-34.529161	-28.06324924450938	0.999117	0.806820269357468	23.040495771371482
mp-961685	-18.481342	-14.893529618561997	0.662251	0.534777242303198	24.089738788087327
mp-961687	-4.579979	-3.709049859087838	0.16967	0.1374569689339066	23.481192596487453
mp-961693	-1.601092	-1.307773610212988	0.070144	0.057226235614958	22.428835350121588
mp-961698	-11.689766	-9.976619389467537	0.273735	0.23197058146008726	17.171614388146928
mp-961706	-7.806772	-6.32445011798967	0.215136	0.17435438647461363	23.437956729137895
mp-961713	-7.141762	-5.880996865120609	0.289797	0.23788416762146658	21.43794944623789
mp-961774	-13.124147	-10.93175723890195	0.895823	0.7143667068374675	20.05523643807395
mp-9636	-225.811383	-227.18435274416035	9.88135	5.246786203577041	-0.6043416844409567
mp-9664	-77.838782	-82.2943184123827	3.239263	1.8793168406134244	-5.414148264836084
mp-966800	-3.620792	-2.9829526544429763	0.088036	0.07268677211343968	21.38281828264991
mp-9672	-40.014601	-28.664494147978726	2.188601	1.2940364698296045	39.59639682956563
mp-9675	-52.49019	-56.56297831924574	2.78129	1.5711066750709242	-7.200448845282885
mp-9687	-27.704405	-20.976902669724808	1.637636	0.8706692820101308	32.07099940442947
mp-971	-125.066868	-97.05331238293437	2.733186	2.2308115274728437	28.864090188426662
mp-9718	-39.999589	-47.43003067155269	2.599864	1.4050282549183166	-15.666111883856065
mp-9720	-58.834093	-65.01467633727972	2.834796	1.6126521754436074	-9.506443291690656
mp-972937	-58.297597	-51.820219238424436	0.798053	0.6304887501058897	12.499711226178341
mp-9731	-30.822293	-25.534835149386783	2.793855	1.7521043114705424	20.706841535024335
mp-973185	-93.349943	-70.46110223354553	1.325363	0.9768397977719234	32.48436377079184
mp-9732	-29.955967	-23.453880844021803	1.005599	0.7851578355986799	27.722858315942734
mp-974381	-3.640995	-2.3017590582830985	0.107148	0.051378439220915895	58.18315070369916
mp-974603	-130.734579	-118.00261401667898	4.048685	2.9125770375031754	10.789561815572519
mp-975115	-240.086989	-272.99509682759503	9.809318	4.690954337354796	-12.05446845383364
mp-975140	-20.030244	-19.88030407345362	0.739752	0.6169270646445059	0.754213446597113
mp-9755	-134.426699	-113.19327977438338	1.920875	1.4063777902674663	18.758551097679153
mp-976280	-92.011617	-73.13535476698237	1.888142	1.5342700758117385	25.81003714709468
mp-976876	-28.53826	-29.7428924970248	1.570693	1.1188610244390882	-4.05015247641197
mp-9775	-13.014043	-10.638478653429091	0.602618	0.47956086128043346	22.32992539591358
mp-9778	-31.848582	-24.69619762799174	1.538538	0.9823919486559737	28.96148014260073
mp-9780	-21.314381	-20.336791913486195	1.448138	1.0749651541150425	4.806997537627972
mp-978847	-5.241354	-6.63405243550589	0.128649	0.08810405512455638	-20.993177986536175
mp-979137	-9.85235	-10.97580335036424	0.200829	0.14089227240023885	-10.23572775952621
mp-9794	-68.611037	-63.15502494563925	5.297846	3.03287682383411	8.639078298293787
mp-980057	-10.600719	-12.048173714209481	0.254457	0.158364378869847	-12.013893130561103
mp-981	-234.999837	-182.55818940151255	4.50931	3.64621260573084	28.725990200937524
mp-9812	-185.484031	-190.85672502328498	3.361843	1.891764916685455	-2.8150404564625693
mp-9821	-248.016999	-245.72313164230547	9.83069	5.513062817689548	0.9335170614029381
mp-983565	-5.14376	-4.529946698042494	0.110779	0.0747948922343661	13.550121952268245
mp-9839	-320.167816	-248.41482236657015	5.190589	3.8737327403452326	28.884344722211658
mp-9844	-200.658314	-195.74648144912044	4.016854	1.9711933258879368	2.509282677531174
mp-9845	-24.64986	-21.877658110434044	1.621582	1.0551584954934115	12.671383178091707
mp-9846	-20.265384	-17.65543478602923	1.510193	1.0143679335812668	14.782695785186942
mp-984761	-12.454715	-10.206035868603959	1.253828	0.9834021156186751	22.032835866406074
mp-9855	-56.373606	-50.74370453235081	1.794695	1.2328929005571303	11.09477819866293
mp-985586	-93.626828	-80.54365987536748	3.007829	2.0516299108713834	16.243572920422658
mp-9856	-67.734756	-54.84792729888036	4.054173	2.2249104781245848	23.495561884947865
mp-9881	-32.370453	-25.820680971887935	2.244301	1.4512962250354537	25.366379900061798
mp-989400	-222.682482	-184.70185459740867	5.450013	3.887675867892115	20.563208466626943
mp-989405	-80.104193	-63.8432279663091	3.51554	2.5980917779900183	25.470148599428615
mp-989407	-125.301891	-99.51980820726358	1.71525	1.127141259387701	25.90648360077394
mp-989513	-83.957931	-77.05978406581798	1.369315	0.9837262736179091	8.951682148875744
mp-989523	-506.704784	-320.1602671962747	8.225805	5.952419697900826	58.265979859819396
mp-989531	-189.045831	-161.69972147060108	5.607693	3.820461377210533	16.91166149248486
mp-989535	-97.520795	-87.04004273968523	1.110501	0.7297923957929757	12.041299533434344
mp-989539	-103.628965	-92.48976009405712	1.120035	0.7403831705646623	12.04371694187
mp-989558	-287.994174	-236.42084757703446	7.968034	5.453606142708545	21.814204183563408
mp-989561	-185.127892	-155.0365576760176	5.753814	3.821720305879011	19.409186307441605
mp-989562	-311.416113	-217.23231111306984	6.037159	4.775064015380419	43.35625828604627
mp-989571	-107.800556	-87.61133879580981	5.001087	3.432772922570567	23.044068817672006
mp-989575	-110.934457	-100.1243378240261	1.290272	0.8302683175791622	10.796694800592102
mp-989608	-117.44918	-96.32860527714959	4.26342	3.0610970272699447	21.925548140226716
mp-989610	-122.054064	-103.35883757921955	1.318703	0.9539001275748579	18.08769028236357
mp-989616	-87.035903	-80.09329424992681	1.380705	0.9563086167107621	8.668152327970372
mp-989618	-191.18741	-165.49917427091074	6.476772	4.1628594703980335	15.521670027814993
mp-989638	-20.561225	-22.494326817133675	0.506689	0.37360037052379674	-8.593730467458368
mp-989642	-128.963115	-112.24985384262315	1.510026	0.9964997829400698	14.889338903558134
mp-989643	-42.679547	-47.44815075546185	1.216053	0.6387270284708516	-10.050136158178788
mp-9900	-7.297123	-5.922551246380565	0.277226	0.15648961727560984	23.209115403762418
mp-9915	-31.069702	-27.73762156313645	0.578885	0.48429806273081744	12.012855641854724
mp-991652	-3.69495	-3.036152466121659	0.295488	0.22833313671928424	21.698433831285165
mp-991676	-2.008997	-1.7161251833572875	0.136163	0.09881314220774653	17.065877214724036
mp-996962	-65.626586	-50.78631544235898	1.309053	0.7810512801961581	29.221002603514922
mp-996983	-27.766338	-26.80203435893644	1.189541	0.4689779921238861	3.5978748036416888
mp-996997	-53.049756	-40.140663303826706	1.020826	0.5884920062799553	32.1596397111421
mp-997002	-156.949507	-147.39343519093052	4.645945	2.384334124078856	6.4833768184388605
mp-997041	-104.194781	-101.6413743733646	2.469275	1.5288086812738502	2.5121724714739146
mp-997089	-86.819731	-82.63842617301458	1.824007	1.201109864592749	5.059758541663541
mp-997618	-3.34993	-2.770022003127126	0.044173	0.0365299533886823	20.93514045080529
mp-998156	-153.545314	-90.64516076273154	5.562401	3.247034657150797	69.39162853041091
mp-998198	-133.127584	-102.12891235740977	8.944484	4.89649858291765	30.352493654399705
mp-998433	-66.699554	-52.443527841588796	3.721546	2.7522355043846516	27.18357582936266
mp-998552	-245.461234	-190.4843208983761	3.367466	2.5596081050652133	28.861647427115127
mp-998599	-78.44003	-62.823660778102465	3.263597	2.416833422279602	24.857464573826142
mp-9986	-43.337532	-45.965943017945854	2.573673	1.4319068779834765	-5.718170552749622
mp-998603	-96.471764	-61.85584975303557	5.070673	3.369306300852661	55.96223216586827
mp-998604	-155.867792	-99.05551287877489	5.550899	3.7734674893550757	57.35398007655822
mp-999498	-35.443757	-28.562415602323558	0.37089	0.29923774993805136	24.092294900703852
mp-999549	-0.175425	-0.15249510381817827	0.002346	0.00196475007379058	15.036480259170364
