Name	Formula	Mass	Frequency [meV]	Alpha	Reference_Alpha	ZPR	Reference_ZPR	Error
mp-961657	YNiP	0.91126116	29.3735	0.14662775615306722	0.1466	-4.31482855015505	-4.3071	0.17943744410507523
mp-38011	KHS	0.36917776	24.4117	2.48206228746073	2.482	-62.73971692242995	-60.5895	3.5488276391618148
mp-10760	MgSe	0.29170801	37.894	0.9351884216011002	0.9352	-35.86832377747607	-35.438	1.2143004048650285
mp-7895	Rb2O2	0.66977856	34.8877	3.1846417798230218	3.1847	-116.41884929963145	-111.1064	4.781407101329405
mp-581833	RbN3	0.6562620100000001	66.8134	2.940731274364586	2.9407	-205.00354567985133	-196.4759	4.340301115735484
mp-569346	CuI	0.142884	19.6531	0.1875643571642715	0.1876	-3.6948422260646514	-3.686	0.23988676247019697
mp-558071	RbS	0.6872409999999999	20.7595	3.0388281105009556	3.0388	-65.93271314216913	-63.0832	4.517071331462477
mp-36582	NaHS	0.31181056	31.4757	1.8404781566149435	1.8406	-59.391080908712226	-57.9329	2.517016943243355
mp-8881	AlAs	0.37982568999999994	47.9504	0.1862127947939524	0.1862	-8.949708753916665	-8.9288	0.23417204906218728
mp-753946	LiCoS2	1.0186864900000001	39.0724	0.1902459386993312	0.1902	-7.451001183620211	-7.4335	0.23543665326173135
mp-644203	CsCaH3	0.43467648999999997	106.0664	1.2648872056459473	1.2649	-136.40747467937135	-134.1618	1.6738555083275177
mp-568273	LiI	0.28558336	36.7217	1.4729519482421978	1.4729	-55.15655554331899	-54.0889	1.9738902867667576
mp-22894	AgI	0.15437041	15.1855	0.4635351306759919	0.4636	-7.08029154154064	-7.0393	0.5823241166115933
mp-12779	CdTe	0.058080999999999994	20.1542	0.17119323669590786	0.1712	-3.457621585638478	-3.4504	0.20929705652904237
mp-10918	Rb2PdC2	0.47927929	18.9804	1.8666591013987006	1.8668	-36.33751587412242	-35.4322	2.555065375907833
mp-9514	Mg(AlC)2	0.395641	81.8313	0.5822639840814944	0.5823	-48.000661364315235	-47.6494	0.7371789871755676
mp-553875	Zr2SN2	0.43811161000000004	73.1683	0.5614155731094932	0.5614	-41.371124820747646	-41.0767	0.716768437453942
mp-32880	CuBr	0.11009123999999999	20.0519	0.1701925730328478	0.1702	-3.4199202478319832	-3.4123	0.2233170539513852
mp-23259	LiBr	0.3388404099999999	41.8241	2.108343523094154	2.1085	-90.7704279532229	-88.1845	2.9324064356240687
mp-22895	CuI	0.139876	19.4825	0.1968807231220637	0.1969	-3.845149584620927	-3.8361	0.23590585805705963
mp-1778	BeO	0.48094225	134.1242	1.2371309128173045	1.2372	-168.64097707719762	-165.9385	1.6286016067384081
mp-984761	CsRb2Sb	0.12552849	10.2471	0.9834021156186751	0.9835	-10.206035868603959	-10.078	1.2704491824167405
mp-966800	InP	0.05116644000000001	41.0015	0.07268677211343968	0.0727	-2.9829526544429763	-2.9808	0.07221733906925688
mp-961678	ScCoTe	0.8071225599999999	33.78240000000001	0.3041024569670228	0.3041	-10.312502210160705	-10.2735	0.37963897562373894
mp-8145	RbScO2	0.64128064	69.0714	2.100708932828368	2.1006	-149.34461336617164	-145.0929	2.930338676924686
mp-8039	AlF3	0.55457809	84.5759	2.9386196148976667	2.9385	-259.3084924570673	-248.5257	4.338703183239119
mp-1018096	Ba2NF	0.5664067600000001	44.8908	2.2368324263211896	2.2368	-103.5696233389207	-100.4115	3.145180919437219
mp-10159	K3Sb	0.11669056000000001	12.5692	0.8786236433886048	0.8786	-11.169178569821897	-11.0431	1.1416954462233975
mp-1009733	Ca2Si	0.36929929	34.4234	0.3110938117857253	0.3111	-10.750714390935721	-10.7096	0.3839022086326422
mp-241	CdF2	0.37319881	46.4526	2.402987885515467	2.4032	-115.43637843750156	-111.6331	3.4069451063363476
mp-2201	PbSe	0.09437183999999998	17.216499999999996	0.3369990674069357	0.3369	-5.826514932263177	-5.801	0.4398367912976579
mp-21276	PbS	0.11383875999999998	26.6158	0.3867892667143411	0.3868	-10.344875731044535	-10.2956	0.47860961036301786
mp-10250	BaLiF3	0.5757774400000001	51.2886	3.8000382005924993	3.7999	-206.5732257428772	-194.8922	5.993582987352603
mp-1018100	AlSb	0.18054001	40.6139	0.06520312422895475	0.0652	-2.650293405541282	-2.6483	0.07527113775939369
mp-8402	RbMgF3	0.46444225	55.1755	3.078846913644234	3.0789	-177.67048377929515	-169.8821	4.584581765409744
mp-8177	HgF2	0.26780624999999997	39.9785	1.6112714952804732	1.6112	-65.81825420690001	-64.4121	2.183059094331675
mp-7891	Mg3As2	0.08168164	32.299	0.2799379383571878	0.28	-9.07342743204218	-9.0423	0.3442424166659066
mp-12894	Y2SO2	0.65739664	62.9977	1.4118726043642609	1.4119	-90.62083174525372	-88.9466	1.8822886375125307
mp-1018040	MgSe	0.18567481	41.2653	0.5747540918628665	0.5748	-23.89089461237906	-23.7184	0.7272607443126924
mp-1014244	ZrZnN2	2.0166840099999996	79.0846	1.4165996643906558	1.4166	-114.15003662909454	-112.031	1.8914734574310126
mp-9575	LiBeSb	0.553536	39.8089	0.26589945337031956	0.2659	-10.620402431257972	-10.5844	0.34014617038255757
mp-776532	HfO2	0.7228400399999999	82.8064	1.972910047378062	1.973	-167.822469217777	-163.3754	2.7219943870233823
mp-568544	CsCdCl3	0.23902321	23.9779	2.3002350857263676	2.3003	-56.94518153945603	-55.1572	3.2416104143358013
mp-23949	RbCaH3	0.48594841000000005	100.3089	1.7589872058460176	1.759	-180.6726428069662	-176.448	2.3942707239335026
mp-1968	La2O3	1.33541136	62.7744	2.855922150456673	2.8558	-186.7857106893943	-179.2727	4.1908281012080035
mp-10086	YSF	0.40755455999999995	46.081	1.149810221645995	1.1498	-53.7851422266737	-52.986	1.5082139181551766
mp-5394	LaSF	0.4760999999999999	42.0897	1.4412690504581862	1.4413	-61.83157523810719	-60.6632	1.9260033069590596
mp-470	GeO2	0.23415921	87.6791	0.916837429169202	0.9169	-81.34341481361545	-80.389	1.1872455356024552
mp-27985	YClO	0.52200625	55.8153	1.8392285366535135	1.8391	-105.24368302414977	-102.6504	2.526325298439918
mp-27546	CaClF	0.64240225	45.259	3.1079586410169746	3.1078	-147.19145636340397	-140.6537	4.648122561584933
mp-2657	TiO2	0.8572908099999998	92.3784	1.4304723399160058	1.4305	-134.67052758774943	-132.1428	1.912875758459363
mp-23214	CaCl2	0.9083996099999999	35.7029	3.8161944404079295	3.8161	-144.45630338822937	-136.2456	6.0263989356202154
mp-10219	YOF	0.52838361	67.3975	2.263178655871699	2.2631	-157.39224550683105	-152.5304	3.1874600124506722
mp-754117	YHO2	0.51279921	108.4351	1.5636939825397207	1.5637	-173.13051831551115	-169.5615	2.1048518180784894
mp-568032	Cd(InSe2)2	0.11042329	24.7513	0.30080142191875603	0.3008	-7.47331564633051	-7.4451	0.378982771628458
mp-27243	K2PtBr4	0.8150478400000001	15.7972	3.9475436652405707	3.9473	-66.28871345562997	-62.3567	6.305679190255383
mp-755309	Li3NbS4	1.9597200099999998	55.5606	1.6095844545728384	1.6096	-91.3736976850134	-89.4317	2.1714869392099114
mp-7548	BaSe3	0.35557369000000005	17.7656	0.7454505588467507	0.7455	-13.37020392651721	-13.244	0.9529139724947894
mp-568536	BaI2	0.5086542399999999	13.525	3.0341504105000645	3.0343	-42.886144068865	-41.0387	4.5017119666680525
mp-567680	BaCl2	0.5849190400000001	24.0642	3.7265179040957053	3.7264	-94.91169760645944	-89.6726	5.842473181840872
mp-561586	CsLaS2	0.6096486400000001	32.7176	1.9739734295419216	1.9738	-66.34506890157074	-64.5795	2.733946378604271
mp-754710	Sr2CaI6	0.66275881	19.6882	2.922665163738573	2.9228	-60.019612998703685	-57.5437	4.302665624045177
mp-754517	SrCa2I6	0.66031876	21.1883	2.7457814572162023	2.7457	-60.5023729396973	-58.1774	3.996350712987008
mp-754212	BaSr2I6	0.65028096	14.6551	4.314573404541593	4.3146	-67.72627052665017	-63.2306	7.109960251286822
mp-7233	La2SeO2	0.8777816099999999	53.0324	1.7019295200549627	1.7019	-92.34395811521418	-90.258	2.311106068397464
mp-7000	SiO2	0.50367409	119.9905	1.434007443482341	1.4341	-175.36494341178116	-172.0833	1.9070086474289756
mp-8407	Li3LaP2	0.31102928999999996	37.2641	0.46481619203687397	0.4648	-17.4228198952526	-17.3196	0.5959715885620928
mp-8405	Li3LaSb2	0.25999801	25.475800000000003	0.3036799665561676	0.3037	-7.765962156158974	-7.7365	0.38082021791473414
mp-7738	LaSeF	0.376996	34.4574	1.2168337865463394	1.2169	-42.60213468394282	-41.9307	1.6012961480319197
mp-7100	LaOF	3.2446816899999997	61.6042	5.529749579516542	5.5298	-375.79247134452004	-340.6583	10.313610836583182
mp-4547	La2TeO2	0.5859902499999999	48.0445	1.2008302929706234	1.2008	-58.60657535621254	-57.6927	1.5840398459641094
mp-4511	La2SO2	0.95413824	56.2059	1.898026684894439	1.898	-109.46444550043564	-106.6779	2.6121113186851734
mp-504535	InHO2	0.23270976	128.6949	0.7327780926368136	0.7328	-95.19195559750315	-94.3017	0.9440504227422795
mp-23025	LaClO	0.7387402500000001	52.946600000000004	2.1684409219760394	2.1685	-118.29463669969311	-114.8135	3.031992491904793
mp-23023	LaBrO	0.73034116	49.7305	1.952962753404002	1.9529	-99.73893811815	-97.1167	2.700089807571724
mp-20072	LaCuO2	0.82700836	52.521	1.7300540267089115	1.73	-93.00316147948745	-90.8619	2.3566109441773064
mp-8180	LiNO3	4.16119201	93.9936	5.985893688167887	5.9858	-629.0203809713449	-562.6301	11.799987411150767
mp-754535	LaAgO2	0.7791592900000001	54.4368	1.6060824458412604	1.6061	-89.32619957633027	-87.4306	2.1681191440185352
mp-6088	LaCuSO	0.7970918400000001	48.7102	1.242593320594616	1.2425	-61.52084653603139	-60.5243	1.6465230263404875
mp-552488	LaCuSeO	0.70644025	46.3293	1.0459303166165106	1.046	-49.11941574538019	-48.4586	1.3636707320892285
mp-7060	LaZnPO	0.28665315999999996	49.4256	0.610143682568778	0.6101	-30.391350177756657	-30.156	0.7804422926006691
mp-549589	LaZnAsO	0.26563716	45.5483	0.5544234622646093	0.5545	-25.431043612614165	-25.2544	0.6994567782808705
mp-755586	NaLaO2	0.44023225	63.2087	1.9331552378266383	1.9332	-125.4474395911907	-122.1949	2.6617637816232076
mp-567373	LaCN2Cl	2.60080129	81.6259	2.8528110271903624	2.8529	-242.60112645454421	-232.867	4.180122754423866
mp-675531	NaBiS2	0.64947481	33.3303	0.9653642714097879	0.9654	-32.57985941646939	-32.1775	1.250437157856849
mp-573721	Cs2SiAs2	0.6318660100000001	25.6066	1.1930407176381892	1.193	-31.029963962546727	-30.5494	1.5730716889586331
mp-556405	LaCN2F	0.8401555599999999	86.9443	1.8725198529451492	1.8724	-166.99000067680623	-162.7969	2.575663711536423
mp-2920	LaAlO3	0.83521321	75.3447	2.127962585797918	2.1279	-165.0913544282707	-160.3238	2.9737034852409305
mp-989643	LaCoN3	2.17710025	73.6844	0.6387270284708516	0.6387	-47.44815075546185	-47.0655	0.8130175084974196
mp-974603	HgF2	0.9063039999999999	38.8491	2.9125770375031754	2.9127	-118.00261401667898	-113.1566	4.282573015342436
mp-8934	Cs2SnAs2	0.19018321	18.693	0.7750178480325579	0.775	-14.631889032781382	-14.4876	0.9959484854729681
mp-1873	ZnF2	0.43099224999999997	54.101	2.698102732145635	2.6979	-151.68044717574196	-145.9613	3.918262700963863
mp-8931	Rb2SnAs2	0.15816529	19.9021	0.6412175399689595	0.6412	-12.866100071794815	-12.7619	0.8164934045464559
mp-8930	K2GeAs2	1.2058236100000002	24.494	1.3760570975580564	1.376	-34.32286718384102	-33.7048	1.8337660625223133
mp-1008559	BP	0.34739236000000007	100.514	0.010922856083947375	0.0109	-1.0980486550017527	-1.098	0.00443123877528799
mp-510268	Cs2Pd3S4	1.3919280399999998	15.5953	2.115040786176662	2.1151	-33.95733874544452	-32.9853	2.946884659058776
mp-15556	Rb2As3	0.62315236	13.6909	1.3683720287160634	1.3684	-19.075520074741934	-18.735	1.8175611141816654
mp-13992	Cs2Pt3S4	1.6417296900000002	14.4637	2.5253260548156784	2.5253	-37.8470856498823	-36.5254	3.618538468797891
mp-11695	Rb2Pd3S4	0.9793081600000001	15.8163	1.8010095030084354	1.8011	-29.186445855246152	-28.4867	2.456394932533965
mp-24721	RbH	0.47155688999999995	90.2097	1.8476343923438678	1.8475	-170.89555785855612	-166.6621	2.5401443150878977
mp-2079	Rb2P3	0.6096486400000001	19.2356	1.6496961917513606	1.6497	-32.44170156654216	-31.733	2.2333267152243934
mp-13868	PdF4	2.3519289600000004	71.5539	0.4362951680398889	0.4363	-31.39068648174575	-31.216	0.5596055924710037
mp-632319	CsH	0.65658609	84.1373	1.8545173690564154	1.8544	-160.002060189375	-156.0273	2.547477389774091
mp-24084	KH	0.5308579600000001	96.0803	1.940756081829799	1.9408	-191.45789044707206	-186.4759	2.6716537885442917
mp-19717	TePb	0.12845056	13.8426	0.31995277160554964	0.32	-4.446769676222139	-4.4294	0.39214512625048853
mp-1394	Rb2O	0.33814225000000003	36.4017	2.042450673826468	2.0424	-76.4559289189217	-74.3476	2.8357726663963594
mp-973185	ScAgO2	0.69155856	71.2262	0.9768397977719234	0.9768	-70.46110223354553	-69.577	1.270681739002161
mp-753260	LaAgO2	0.7589894399999999	54.3905	1.5861058074490988	1.586	-88.1146072704726	-86.2639	2.145401808256521
mp-753098	LiCuF2	1.7147902500000003	60.176	2.2118283816481896	2.2119	-137.22931795740166	-133.103	3.100093880229336
mp-6972	YCuO2	0.702244	60.9755	1.3142774184603558	1.3143	-81.53640384305285	-80.1377	1.7453755761056997
mp-570538	NaN3	1.2005584899999997	77.5916	3.3894437497573704	3.3894	-276.5902384306611	-262.9925	5.170390193888069
mp-559092	ScF3	10.94881921	74.5745	14.51826586130139	14.5184	-1880.5949232739213	-1082.7048	73.69415220787063
mp-4636	ScCuO2	0.7544659600000001	71.0541	1.02383315837593	1.0238	-73.71945313852639	-72.7453	1.3391286289648812
mp-2659	LiN3	1.85831424	86.5946	4.390365484542283	4.3906	-407.8784917850404	-380.1996	7.280094925149958
mp-20459	TiPbO3	1.28777104	75.9985	1.8416381408154012	1.8417	-143.49342233931011	-139.9676	2.5190275030150624
mp-15794	LiYSe2	0.45603009	34.5471	1.1330730561780096	1.1331	-39.72679163710418	-39.1462	1.4831366444359286
mp-15788	LiYS2	0.48608784000000005	44.3216	1.2830118003804825	1.283	-57.83153844455721	-56.8633	1.7027475446504305
mp-6920	KNO3	2.82878761	75.0105	5.6995785777573245	5.6995	-473.8944322148418	-427.5214	10.846949933931207
mp-28602	Na3ClO	0.34833603999999996	36.6761	3.161285097899545	3.1611	-121.43878329324049	-115.935	4.747300895536713
mp-23737	KMgH3	0.34928099999999995	126.432	0.9892072119899877	0.9893	-126.6786669612469	-125.076	1.28135450545821
mp-555763	ZnS	0.16966161	41.977000000000004	0.3757459279641762	0.3757	-15.84731468828863	-15.7727	0.47306224228337596
mp-5479	RbAlF4	0.49646116	58.3941	3.769899481119954	3.7698	-233.18942142210315	-220.1348	5.930285180763395
mp-23859	CaHCl	0.62489025	80.6897	1.537616271880937	1.5376	-126.63528945441792	-124.0665	2.0704940128220835
mp-23818	BaLiH3	0.3701505600000001	116.7424	0.7635937606471489	0.7636	-90.01912482431317	-89.1423	0.9836237390253121
mp-13548	Cs2Pt	0.7282915600000001	8.7678	3.138668628350669	3.1386	-28.811986112124835	-27.5185	4.700423759016063
mp-11824	Ca3PN	0.49744809000000006	47.3411	1.1378641958147064	1.1378	-54.672816492517796	-53.8645	1.5006479082100397
mp-24423	SrHBr	0.5125128099999999	73.983	1.309062095944819	1.309	-98.53023218991113	-96.8423	1.7429699520882274
mp-23956	K2MgH4	0.45454564000000003	117.3216	1.2555809628839727	1.2556	-149.75274029714234	-147.3037	1.6625789421055592
mp-998156	RbSnCl3	0.67108864	26.6124	3.247034657150797	3.2469	-90.64516076273154	-86.4088	4.90269597857109
mp-634657	NaHS	0.33953929	32.1879	1.9276904234217453	1.9277	-63.696035808498046	-62.0498	2.653088017202389
mp-36066	PNO	1.2396595599999998	132.4253	1.7943263035535788	1.7943	-243.43872498087546	-237.6125	2.45198589336649
mp-30004	Rb4Br2O	0.36228361	24.741	3.7027365108068873	3.703	-96.91392030199154	-91.6172	5.781360161619807
mp-998198	RbCaBr3	0.35378704	19.2182	4.89649858291765	4.8963	-102.12891235740977	-94.0984	8.534164616411942
mp-996997	LiAgO2	0.58155876	67.7019	0.5884920062799553	0.5885	-40.140663303826706	-39.8402	0.7541711734045086
mp-8874	LiSiBO4	0.5756256900000001	121.8279	1.6135049888147068	1.6136	-200.8548361184633	-196.5815	2.173824148489713
mp-754368	NaSbO2	0.43309561	58.3693	1.4144473032010716	1.4144	-84.11916948094141	-82.5563	1.8930953554621703
mp-676284	YAgSe2	0.18722928999999996	25.562999999999995	0.5105431089265573	0.5105	-13.135523100486035	-13.0506	0.6507218096182196
mp-568661	Cd(InSe2)2	0.08567329000000001	24.513	0.20417362763993796	0.2042	-5.017660758057075	-5.0054	0.24495061447786937
mp-35220	PHN2	0.6533488900000001	127.6531	1.0436046988338452	1.0436	-135.03560684383876	-133.2127	1.368418209253886
mp-34169	Zn(InSe2)2	0.09941409000000001	26.0788	0.225919347241976	0.2259	-5.908335200943771	-5.8915	0.2857540684676455
mp-15704	BeSiN2	0.36060025000000007	126.5946	0.6287031723126039	0.6286	-80.22915761874489	-79.5832	0.8116758546337511
mp-10955	Sn(HgSe2)2	0.016332839999999998	14.9793	0.009802205101042828	0.0098	-0.1468480238247511	-0.1468	0.03271377707839314
mp-7955	Li3Sb	0.27667600000000003	36.6526	0.40165279623980393	0.4016	-14.796179083518162	-14.7203	0.5154723987837323
mp-3813	Ba2ZrS4	0.34727449000000005	39.4342	1.0547056314167789	1.0547	-42.164900646960824	-41.5918	1.3779173946807415
mp-11714	SiC	0.35307363999999997	118.0668	0.2813736928609814	0.2813	-33.33801335522566	-33.218	0.3612901295251334
mp-11019	GaCuO2	0.47706648999999995	71.8427	0.6455806780326901	0.6456	-46.762815435811234	-46.3826	0.8197372200162077
mp-4782	CaSnF6	0.78127921	55.7286	4.236304871657451	4.2363	-252.4493455666595	-236.0828	6.932544669353087
mp-2918	YCuO2	0.7990572100000001	60.9701	1.3979029944488042	1.398	-86.81918307479005	-85.2349	1.85872579751962
mp-29151	Li5NCl2	0.45616516	59.025	1.7192916600704569	1.7193	-103.8536782847381	-101.4825	2.336539092688979
mp-10281	ZnS	0.16900321000000001	42.0293	0.38540452896492433	0.3854	-16.276934488260917	-16.1988	0.48234738536754757
mp-30251	YAuO2	0.46457856	58.3297	0.9630287857529829	0.9631	-56.87665347807553	-56.1751	1.2488691218627679
mp-20329	InAgO2	0.29986576	63.4963	0.5154916583941623	0.5155	-32.945873673766506	-32.7342	0.6466437969050871
mp-13983	ZnPdF6	6.7948848900000005	55.8919	4.267119628691447	4.2672	-255.1969410983102	-238.5024	6.999737150783471
mp-8256	ZnPtF6	2.96425089	57.321	3.5862655837385176	3.5863	-216.98947198325203	-205.5715	5.554258242631905
mp-33526	LiBiS2	0.5786644900000001	37.4079	0.772232078981725	0.7722	-29.174591336591767	-28.8864	0.9976713491185091
mp-24428	KH2N	0.43480836	43.5612	3.0071175818860354	3.0069	-136.83251428785613	-130.9856	4.463784025004369
mp-23116	CuBiSeO	0.14318656000000002	38.3889	0.3487409759767087	0.3488	-13.446489769117083	-13.3884	0.4338813384503142
mp-22483	NaInTe2	0.20875760999999998	18.0319	0.6123566870073068	0.6123	-11.128187822074688	-11.0416	0.7841963309184102
mp-13610	ZnPbF6	0.64850809	46.8606	2.778012372008278	2.7778	-135.45233321320532	-130.1712	4.057067318427826
mp-10163	NaAlTe2	0.28121809	26.8949	0.7230388094146526	0.7231	-19.626462783868735	-19.4478	0.9186786364973646
mp-20015	As2PbO6	0.35259844	68.785	1.3531757935580353	1.3531	-94.7534354681747	-93.0731	1.805393253447778
mp-23059	Rb2SnCl6	0.47582403999999995	22.5744	3.5378420756152456	3.5378	-84.22513293946974	-79.8631	5.46188782988607
mp-15951	BeF2	0.65966884	112.3859	2.3220020937558234	2.3222	-269.52382068631647	-260.9842	3.2720834005723267
mp-7825	K2GeF6	0.6645510400000001	46.156	4.838892635383041	4.8387	-242.06274825143086	-223.3365	8.38476838825309
mp-223	GeO2	0.40615129	86.1399	1.2491305606736451	1.2492	-109.37679000071506	-107.604	1.647513104266628
mp-867699	Li4TiS4	1.121481	55.2833	1.4644515308277608	1.4645	-82.54713252473961	-80.9625	1.9572425811203997
mp-8257	Na2ZnS2	0.24019801	35.5605	1.2294946118079448	1.2296	-44.43125672533007	-43.7237	1.6182453116503677
mp-23091	Ba2BiSbO6	0.36264483999999997	62.7256	1.3093115017473278	1.3094	-83.5538851131488	-82.1298	1.7339444551780128
mp-13056	Ba2LaTaO6	0.7933464900000001	69.4279	2.3549624718105884	2.3549	-168.95354125331292	-163.4935	3.3396075399406753
mp-9839	K2LiAlF6	0.5614504899999999	60.4162	3.8737327403452326	3.8738	-248.41482236657015	-234.0384	6.142762199096453
mp-974381	Rh2S3	1.3600224399999998	44.7716	0.051378439220915895	0.0514	-2.3017590582830985	-2.3004	0.05907921592326029
mp-684969	Sc2S3	0.46416969	45.8698	0.8472963501461803	0.8473	-39.290766556437276	-38.866	1.092900109188691
mp-14037	NaTl2RhF6	0.86936976	34.4384	4.59285499953471	4.593	-170.45492612812387	-158.1742	7.7640513611725925
mp-13109	SrHfO3	0.6345715599999999	75.1942	2.1168067595216686	2.1169	-163.8696525605773	-159.1785	2.9471018765582535
mp-11659	BaTi(BO3)2	3.28225689	101.6926	3.977294769049844	3.9772	-430.19873952804386	-404.4548	6.365096798960942
mp-567652	Cs2LiYCl6	2.00562244	31.2691	6.695259226428151	6.6954	-239.78354700857332	-209.3605	14.531416866397109
mp-32616	Ga2S3	0.22335076	40.9053	0.4746662184449893	0.4747	-19.53303110499455	-19.416	0.6027560001779405
mp-8098	InGaO3	0.19105640999999998	71.6651	0.8076132474250296	0.8076	-58.480253773485146	-57.8771	1.0421285335394257
mp-568619	SiC	0.37466640999999995	118.1771	0.29273606925800144	0.2928	-34.72166563078805	-34.5975	0.35888613566892436
mp-23092	Ba2TaBiO6	0.53275401	71.425	1.658057139656603	1.658	-121.08675022454939	-118.4259	2.246848218632404
mp-11713	SiC	0.3675996899999999	116.327	0.2675402662178999	0.2675	-31.226409475443912	-31.1221	0.33516207275187876
mp-8207	Zn(PtO2)3	1.4793856899999998	49.3494	0.40881297505100517	0.4088	-20.278713756758222	-20.1753	0.512576054671911
mp-547244	SrBiClO2	1.004004	49.1385	2.7736496181276142	2.7736	-141.80325810590557	-136.2924	4.043408220785301
mp-998604	RbPbCl3	0.64128064	24.7798	3.7734674893550757	3.7734	-99.05551287877489	-93.5051	5.9359466796729725
mp-998603	RbPbBr3	0.5575608900000001	17.4625	3.369306300852661	3.3693	-61.85584975303557	-58.8363	5.132120396822318
mp-9812	ZnCO3	0.69372241	98.3314	1.891764916685455	1.8919	-190.85672502328498	-186.0282	2.59558767073217
mp-989575	Cs2AlTlH6	0.5527922500000001	119.3141	0.8302683175791622	0.8303	-100.1243378240261	-99.0649	1.0694381400739366
mp-989539	Rb2AlTlH6	0.4142209599999999	123.7448	0.7403831705646623	0.7404	-92.48976009405712	-91.6223	0.9467783433259398
mp-989561	NaTl2GaF6	0.52388644	38.2583	3.821720305879011	3.8216	-155.0365576760176	-146.207	6.039079986606388
mp-989535	Cs2AlInH6	0.5568144399999999	118.16	0.7297923957929757	0.7298	-87.04004273968523	-86.23	0.9393978194192619
mp-989610	Cs2NaInH6	0.343396	107.027	0.9539001275748579	0.9539	-103.35883757921955	-102.0933	1.2395892572965652
mp-8262	K2P3	0.6451302400000001	22.5961	1.4791955031991872	1.4793	-34.086595095151566	-33.4264	1.9750708875366916
mp-27678	Y2Cl3	1.59744321	27.093	1.1556844681976848	1.1557	-31.786731330382086	-31.3101	1.5222925841248904
mp-989608	Cs2NaAsCl6	0.52780225	30.0976	3.0610970272699447	3.0611	-96.32860527714959	-92.1318	4.55521902008817
mp-989513	SrWN3	0.9751562500000001	77.344	0.9837262736179091	0.9838	-77.05978406581798	-76.0889	1.2759864655922004
mp-755013	Li5TaO5	1.1142913600000002	87.4507	2.8709006916610376	2.8709	-261.64142576775276	-251.0633	4.213330171216887
mp-6026	Na2Mg(CO3)2	1.1837440000000001	95.0585	3.418829816343909	3.4188	-341.9765230337207	-324.9859	5.228110829953139
mp-13903	ZnSnF6	0.5437587600000001	54.349	2.997065532676903	2.9971	-170.1184299077368	-162.8903	4.4374219384069
mp-29364	Li5SbO5	0.5467123599999999	81.1074	2.088974718263262	2.089	-174.3575742047556	-169.43	2.90832450260024
mp-568560	TlBr	0.28912129	13.545	2.24829090739459	2.2481	-31.41600366950716	-30.4505	3.170731743344632
mp-5652	Y2Si2O7	0.52388644	91.176	1.7412927025054779	1.7412	-162.52839107175518	-158.7538	2.377638249764836
mp-22875	TlBr	0.17665209	13.4178	1.7483554033092572	1.7484	-24.017796569209693	-23.4592	2.3811407431186664
mp-13099	YN	0.31798320999999996	74.3079	0.5106732454268775	0.5107	-38.192840487643615	-37.9464	0.6494436564301691
mp-997618	BSb	0.37625955999999994	75.7945	0.0365299533886823	0.0365	-2.770022003127126	-2.7686	0.051361812003392536
mp-8455	CsF	0.9471182399999999	28.1243	6.731978234604069	6.7322	-217.14949214684506	-189.3397	14.687776597747366
mp-8454	KF	0.49561599999999995	38.7262	4.623611364150578	4.6233	-193.09551145956462	-179.042	7.849281989457567
mp-571102	TlI	0.27112849000000006	11.075	1.7422740578179208	1.7422	-19.75347036445367	-19.2953	2.3745179626834934
mp-370	CdS	0.21743569	31.7533	0.6963977129561609	0.6964	-22.310224640403284	-22.113	0.8918945434960632
mp-2229	ZnO	0.18861649000000003	64.0079	0.9315000204467846	0.9315	-60.34431042334081	-59.6225	1.2106342795770146
mp-1794	BeO	0.48511225	122.7691	1.9633464478824838	1.9632	-247.57232920912665	-241.0236	2.7170489566692484
mp-1009819	SrO	0.98346889	55.7747	3.2037807236268536	3.2038	-187.3001719758561	-178.6909	4.817968892571532
mp-1009129	MgO	0.30470400000000003	80.4213	1.5369118571383014	1.537	-126.15495879912494	-123.6039	2.0638983067079155
mp-1009127	MgO	0.27478564	74.2079	1.8077717995444893	1.8077	-137.46674358657592	-134.1444	2.47669197266224
mp-1002164	GeC	0.35093776000000004	96.3543	0.23765126034825423	0.2376	-22.96675167144133	-22.8973	0.30331817044511034
mp-1002124	HfC	0.63744256	79.9047	0.11558332188699523	0.1156	-9.248913200421836	-9.2361	0.13872955491858133
mp-570354	CuBr	0.32205625	14.0743	1.59193169667764	1.5919	-22.886562924721808	-22.4048	2.150266571099972
mp-569639	TlCl	0.32273761000000006	19.6879	2.456355029736378	2.4563	-50.054452765332556	-48.3592	3.5055434443343865
mp-2600	BaTe	0.8333864100000001	15.8539	2.1822254266148766	2.1822	-35.65397523832779	-34.5966	3.05629812850912
mp-22919	AgI	0.26378495999999996	12.205100000000002	1.1186321906301904	1.1187	-13.853396324074247	-13.6534	1.4648096743246888
mp-1009820	SnC	0.07717283999999999	79.2171	0.07316126625939161	0.0732	-5.8008808623649	-5.7948	0.1049365355991467
mp-1009792	RuC	0.93083904	88.61	0.0967323043584517	0.0967	-8.581741383248898	-8.5714	0.12064987340338665
mp-1008223	CaSe	0.30118143999999997	32.2357	1.0700857696266954	1.0701	-34.9779108904153	-34.495	1.3999446018707193
mp-2853	GaN	0.237169	79.1041	0.6468589140063133	0.6469	-51.5921142638576	-51.172	0.8209846475760295
