Name	Alpha	Mobility	mass	eps_ionic	eps_static	volume
mp-4533	1.964130240514805	32.8025253495265	0.6829	2.4519043606230984	5.4843375083229855	154.23751693
mp-4547	1.2008302929706234	84.9281442712974	0.7655	7.1862943825364525	21.77142248750601	107.795517028
mp-4555	1.578430742071746	44.859630602017226	0.6826	3.6246233782048414	10.327210808581096	103.523927035
mp-4586	0.43750107356821255	477.48531374765355	0.6201	6.277673284610257	8.30507813495164	235.78876352
mp-4609	3.966906808571047	1.245707438140854	1.8853	3.924465158499291	12.225246600119055	128.251518733
mp-463	4.565788172157438	15.002988825998557	0.7333	2.019976130836828	6.190273756507791	37.2664072905
mp-4636	1.02383315837593	54.15724066599693	0.8686	6.130243420908836	13.246661246641159	50.0452279514
mp-4666	0.15091461353655206	1316.6376249272905	0.5959	11.137685307515596	13.420941629008835	167.206691499
mp-468	2.802821749875724	15.752743334266027	0.7414	1.9717497087703453	4.812011410960624	88.359796707
mp-4690	5.946594720976922	3.048657582293586	1.2611	2.74189276171532	12.938222130457062	179.127947489
mp-470	0.916837429169202	161.19863975969955	0.4839	4.473347686758945	14.146097617089511	56.4198629382
mp-4763	0.11607218637476237	1418.029042011194	0.6219	10.90550091277216	12.529609686758699	149.471255666
mp-4782	4.236304871657451	8.303180698869788	0.8839	1.9621940764699854	4.929163253705401	145.169922682
mp-4809	0.46416475659146195	1050.8845810565101	0.4278	7.022241608998021	11.643981322604454	155.431652881
mp-4824	0.5831364281336229	466.7086431857941	0.5745	8.728722478818149	16.079188143135838	109.976134273
mp-487	0.22383162862325467	195.7918933277319	1.2205	19.675138766802267	25.382506099493337	141.602085066
mp-4961	1.9073812011506168	29.590823136563735	0.9213	3.6523307394754623	6.850218514098946	76.6598587965
mp-4979	0.20873613947185107	1467.346373202745	0.4483	6.979203080114801	8.821502727013838	144.22448951
mp-5012	1.8301186975340218	24.9249705579141	0.7465	2.7014179338326945	6.295173945365017	117.2739187
mp-5020	7.256647778453295	0.9670061251557902	3.8138	5.924520673451608	50.634296590886386	63.6696386725
mp-5038	1.6395124454758556	170.8112510792544	0.5592	3.936136028571583	8.714892819295972	241.64928538
mp-504535	0.7327780926368136	143.18278213180187	0.4824	4.314749026155969	12.13163989952246	79.5546513794
mp-5046	1.5112448647716352	22.60193953768314	0.7878	2.4039135960045535	4.347743825191525	71.2619275132
mp-504729	9.18612626027159	0.3417987901191656	1.7885	2.369746130747148	5.726113608273328	180.104248667
mp-5048	0.5939604279081492	213.86880477331957	0.899	7.62071965026394	10.05441621788091	234.727757684
mp-504838	2.011161510344405	27.355762436646536	1.0794	3.8356193067048463	6.142150243461161	298.204502958
mp-505297	0.17819581623496675	1899.6591847482755	0.5322	22.600471638875483	37.072460545624935	57.5006612561
mp-505634	1.0327803266621796	183.20085250958667	0.9495	11.178495356550734	16.93072720984418	424.125066431
mp-505825	1.5330723058519393	226.08129965644116	0.6473	6.333279132668026	12.3012326799566	140.429307813
mp-5061	2.752275310577197	5.702930543174348	1.2509	4.4444767115703945	19.799144953941113	101.921937332
mp-5072	2.9887336937980686	20.420218835046	0.9014	3.116954164626466	6.994583388388919	119.692370402
mp-5077	0.5410237523576032	772.4514567606337	0.5264	9.488206406787814	17.028375871730724	77.5483808476
mp-5078	4.183938519051743	14.772711696885803	0.739	2.3486003976492285	10.423810625287604	170.806560103
mp-510268	2.115040786176662	51.889916655947694	1.1798	6.32249376532612	9.898857597861172	233.231135705
mp-510273	2.489613959924755	19.05673108687613	0.9511	3.6889031168956876	9.422124625352158	187.515306925
mp-5122	0.7145872558050675	555.2881580099372	0.4705	6.660653390152376	15.083430398733771	266.446965977
mp-5127	0.5139950161101114	152.9406783646829	0.7687	6.0606190312129895	8.632275341208896	133.566774971
mp-5132	2.757494520506558	5.623048266358773	1.2018	3.3209170008631648	8.981235190746576	142.036142492
mp-5175	1.1812288053272657	140.76427714663478	0.5194	3.9735611845937924	10.51598108343437	49.7788598452
mp-5213	0.017723867383065278	148025.16229627308	0.1911	23.021221598061743	25.798133271186742	200.681805512
mp-5238	0.130328265296982	5148.163027555304	0.3504	9.452103020433197	11.772669612178094	146.068098691
mp-5339	1.4838611276629758	509.46707186290894	0.4701	4.45255886708079	8.646192706464653	234.082557935
mp-5342	0.21462842413735192	2981.294002146284	0.3623	7.838343978587451	10.525953716588823	167.799635918
mp-5348	2.563684782509849	6.546188982551125	1.0833	2.792485053432823	6.855610623530475	93.0045246186
mp-5350	0.4212752867949808	858.790487039101	0.4629	6.34473510040483	9.391382907260695	142.869296765
mp-5377	2.5086440323035646	6.526011844261422	1.2854	4.6513121050688335	15.932326181457736	144.53312944
mp-5380	0.9541828342653226	250.6554265621184	0.5579	7.883794141991269	29.58367168654745	147.375734744
mp-539	0.5236141007843579	671.3455272575306	0.4802	6.316536210156625	10.277924687486893	213.416022663
mp-5394	1.4412690504581862	94.8204543353254	0.69	5.7946344419267435	17.452915259657612	110.433667472
mp-540703	1.9718495360888155	188.9634672615552	0.5412	4.185646299268703	11.040841198331679	461.57996863
mp-540957	1.1419624095201417	719.4575095953903	0.4914	5.991502729899869	11.01023556089222	390.526216523
mp-541037	2.4017541281865467	47.404523062451865	0.8076	4.041549070191499	9.811532237770281	151.656936644
mp-541044	1.9837673460461966	41.61737591588217	0.7175	4.206465818484912	17.405415956229778	143.107343603
mp-541226	8.420815308213042	0.22551136948591785	1.828	2.380366855110027	7.079755397459512	148.012291867
mp-5414	0.5832247500658571	514.4140682781145	0.5452	8.928839213141751	20.59916390121009	184.766790372
mp-541899	3.138724015575961	133.56174512027061	0.5522	3.5672656186661467	11.801002161624904	336.820541607
mp-541989	2.3758574293104298	17.333745854001684	0.8353	2.7321748041696496	6.522163130921815	64.3420561602
mp-5427	1.893754564364467	28.235787410728694	0.6835	2.7769558822596445	8.415429379080175	117.526723337
mp-543024	0.8078947325710873	928.8589394723085	0.4839	9.790407603113138	20.55806793159458	307.849391394
mp-545359	2.9064709149219237	21.40167017376406	0.8795	3.392848104969565	9.139027496007873	100.625491862
mp-545500	2.101573084657989	29.902057133936676	0.8615	4.169864719550731	11.143273427056622	204.9230082
mp-545544	1.5807890099509498	47.342374167470645	0.7047	5.632528892873066	69.00601884414155	155.559615608
mp-546011	0.6045296660698068	331.81396721456207	0.5808	9.67385486284959	23.712576600280503	133.764750865
mp-546125	1.5300404648242667	40.949507341395986	0.7235	4.171707224124061	13.180282715406227	137.660212213
mp-546500	2.542863586649387	17.14219979913596	0.8135	2.170991365764849	4.361821455278342	56.9043131746
mp-546794	1.5464459899634524	25.911261223456368	0.7453	2.210518038735855	3.892296357071787	91.2849080577
mp-547244	2.7736496181276142	15.212585663772932	1.002	4.298327230522703	15.51060964496956	195.972101164
mp-547792	1.6692672435324658	51.53650570724553	0.6725	3.273939558284476	7.6432408057786825	154.91494598
mp-5478	2.066793563035195	15.405755529327905	1.8443	12.660848358147115	29.703158049949597	219.264934577
mp-5479	3.769899481119954	15.413374908379911	0.7046	2.0763267188667713	7.627734906765084	84.1907766328
mp-5488	1.3682913965424828	106.56453106625503	0.5347	4.468918303093472	23.067282127805235	87.3462236844
mp-549589	0.5544234622646093	483.6157579754088	0.5154	9.654852669586125	23.927186535170623	146.668217263
mp-549697	2.0158914099026903	26.992807178131354	0.8118	3.14829111719321	7.203359272417042	142.582119093
mp-549737	2.4028291411860607	16.646834476162457	0.8645	3.472604982285736	12.27350147141249	149.34775321
mp-550751	2.0001612615624227	30.38306751379662	0.6931	3.000230086069687	9.465462271672813	94.7696881234
mp-551092	1.7502913173668928	65.5022013073486	0.61	3.4857796913766217	10.537160918772079	126.065327818
mp-551203	2.026068221811082	67.31426023160589	0.7128	4.112611209286952	10.250900284734366	306.769885214
mp-551243	1.6554260276556012	51.458836097980715	0.8131	4.942885301504076	12.247429093831036	246.714774103
mp-551456	2.955497369648538	14.825852180929852	1.0778	3.799038490399164	8.644643276886136	146.743101425
mp-5518	0.03228557132300434	113047.99008290486	0.1987	25.547364743865455	29.37579716904197	194.428290247
mp-551835	2.0359985366180493	67.09891777242738	0.7249	4.106263311788726	9.699440807263503	349.143680187
mp-551873	0.545883761233104	919.2390751539256	0.4777	12.116862090506137	34.237354201259976	180.044590609
mp-552488	1.0459303166165106	86.41265562901884	0.8405	8.18558673461175	20.098114450979963	139.045180351
mp-552537	1.7044239226721485	64.7791736624786	0.7427	3.925086580696236	7.911937250793955	130.018457098
mp-552547	1.7273274888626762	44.16466274949293	0.8434	5.074792453725859	13.470052736434038	225.320794251
mp-552806	2.328906779056012	25.93506223639675	0.8862	4.278679013777442	13.019256355656763	215.580937125
mp-552934	2.5395057906047276	22.748857201354607	0.9939	3.947370088806368	8.508085292711637	152.877375863
mp-553025	2.332090355708687	20.037662527153902	0.9429	4.176162760881905	13.09410402790239	194.141585179
mp-5532	2.1267211795247296	15.975180202987216	0.9338	5.002309265706517	52.07026138281834	93.419267176
mp-553303	2.396201501727068	26.31436221924671	1.1401	4.935488374754466	9.02636475098184	122.447900825
mp-553310	3.43945157170682	4.053271742746459	1.6051	3.754976832782636	6.970230840134317	171.176863916
mp-553342	2.05068517071738	24.62454195986992	0.7104	2.3369399656519523	5.350629540887844	121.632262002
mp-553875	0.5614155731094932	180.15457907291184	0.6619	9.740425694682601	24.714426008546535	71.2452234311
mp-553961	2.2901493160718354	6.647680662938454	1.2919	5.435212864382948	25.948898988615927	137.850970639
mp-554155	3.084678120969171	7.910795303300875	0.9983	2.820070926218672	8.557400543404466	170.062468742
mp-554412	3.351902791993341	4.15313257715176	1.1779	2.926142043098921	9.970862128950653	191.918080619
mp-555166	0.7323248143175131	492.863734393771	0.5546	7.351731190935409	13.28100942349578	194.871005889
mp-555763	0.3757459279641762	1252.3569175989717	0.4119	6.270160307144997	9.188264505634347	115.247004564
mp-556405	1.8725198529451492	18.37985197008043	0.9166	4.35806484776697	14.879245220275594	129.234782245
mp-556866	0.7585414822298417	1144.021436627256	0.4696	6.486071849406214	10.322506297966141	361.73291476
mp-556953	1.7370487838310809	42.39827129648586	0.946	4.112865782470756	6.887547589109157	270.500678298
mp-558071	3.0388281105009556	45.29520397860001	0.829	2.965692603700111	5.150565009219678	144.078260582
mp-558430	4.1521231928698255	5.99693998324698	0.9032	2.0787919906836114	7.511337147545406	139.323473564
mp-5588	3.345439127012852	17.66426381182976	0.7056	2.262372948542582	8.316281214874657	103.85587395
mp-559092	14.51826586130139	0.005988951134021597	3.3089	2.2434006345075064	8.270347688945495	64.8228316304
mp-560558	1.5562156691315505	198.7397275729915	0.6195	5.360876308198665	12.130064218757214	274.027494659
