Name	Alpha	Mobility	mass	eps_ionic	eps_static	volume	structure	group
mp-22304	0.2383651553399098	5919.73181879025	0.3128	8.661626520087363	12.060712309497594	197.425806023	Tetragonal	Group13
mp-22313	1.680632207359883	28.07754707465154	0.9808	4.422850196974396	8.703500962574916	67.7095209272	Orthorhombic	Group16
mp-22323	0.6448494612113947	494.9783227405143	0.3869	5.178256271828114	13.138575160220878	127.854715111	Trigonal	Group13
mp-22450	1.2502905225853704	108.54481229642867	0.5791	5.569987872540336	30.225174337344377	128.773978704	Monoclinic	Group14
mp-22473	0.949175679207314	346.5739409776198	0.5933	7.872811999202351	17.413956975047675	95.2405308271	Trigonal	Group13
mp-22483	0.6123566870073068	1388.630545423001	0.4569	10.282620723748304	20.403816661630135	240.891837191	Tetragonal	Group13
mp-22607	0.2232662399070481	6002.405106634953	0.313	8.802861993474417	12.14787160738522	185.434117648	Tetragonal	Group13
mp-22660	0.5120502696004274	335.64507631119153	0.5477	5.754082292052159	9.130910693818462	58.6628239701	Trigonal	Group13
mp-22851	3.821089468732749	42.84450825585527	0.5981	2.7965319501303996	15.262547563417348	40.9608093271	Cubic	Group17
mp-2286	1.0301490297016036	161.35050732440834	0.6141	4.418542777015416	7.850833483002932	52.5294263691	Cubic	Group16
mp-22862	2.880096803394513	57.53479412028409	0.623	2.572570789547936	6.029310833024933	43.9893709297	Cubic	Group17
mp-22865	5.114830960325378	16.66162883129868	0.8916	2.9828573198425374	8.425112527672086	67.2101151362	Cubic	Group17
mp-22867	3.5824949229311147	88.44048418546438	0.603	2.5882012719326095	5.319986819604235	80.1575666811	Cubic	Group17
mp-22875	1.7483554033092572	619.0362768309191	0.4203	6.59342650847624	47.54097425477558	59.935874752	Cubic	Group13
mp-22888	3.2744043798985767	24.927449435361098	0.8968	3.3177089689047925	7.487571176931267	191.185381498	Orthorhombic	Group17
mp-22894	0.4635351306759919	3024.9430161322657	0.3929	5.478750203987239	6.987690573504104	134.772483459	Hexagonal	Group17
mp-22895	0.1968807231220637	6436.3781163647045	0.374	6.982684419710659	8.110940131328599	52.6387024555	Cubic	Group17
mp-22898	2.5034795618026395	165.31596161503427	0.5638	2.9560136244876207	5.473585605407091	85.9894007753	Cubic	Group17
mp-22899	2.319675717040688	49.33784448148256	0.7504	4.349079025250492	13.894419903439	51.4642462836	Cubic	Group17
mp-22901	2.9134742497772397	161.01377521656266	0.5263	3.3967382188967576	9.299883695499478	75.5514770104	Cubic	Group17
mp-22903	3.0194662647183086	162.96600169755897	0.5674	2.870732105964849	5.331777266595464	97.0296318272	Cubic	Group17
mp-22905	2.6869345047138773	34.52978325526071	0.679	3.0734373566748823	11.558745206900896	32.4503531096	Cubic	Group17
mp-22906	3.2281625116977586	147.1049922597247	0.5414	3.1941967281587633	7.997330023394671	76.2219995742	Cubic	Group17
mp-22909	1.9078193470485032	92.69877378953052	0.6682	2.9982361626228347	5.143952000985738	155.316028723	Tetragonal	Group17
mp-22913	0.1701914191848917	9236.761250326948	0.3318	10.198978320822713	12.762040734741465	43.5310018982	Cubic	Group17
mp-22914	0.466090505068982	1433.900701788833	0.4468	6.428782310491044	8.998857426624937	36.9837806727	Cubic	Group17
mp-22916	2.4085491045646545	120.50956142164378	0.5537	2.9447480208974235	6.567573972694916	52.0891473129	Cubic	Group17
mp-22919	1.1186321906301904	806.0140962461384	0.5136	8.301917472652953	18.10916742207099	53.7990556537	Cubic	Group17
mp-22922	1.2630381673709088	409.3268304449077	0.5034	5.517742314782854	12.308099345346625	40.4202118667	Cubic	Group17
mp-22925	0.4623515657115283	3080.436409461995	0.3908	5.681014814013004	7.321002443852264	67.3786875326	Cubic	Group17
mp-22934	4.49757263754996	15.380452685962142	1.0193	2.819023718507695	5.427424530373788	199.735477663	Tetragonal	Group17
mp-22935	5.611725678972649	5.241825713410618	1.1684	2.907880151876553	8.862294326873219	179.050193219	Tetragonal	Group17
mp-22936	1.607057083277093	46.482909681045115	0.7832	4.742788265414453	13.269711479174502	73.7308349817	Trigonal	Group15
mp-22937	1.577221545807424	190.867468805494	0.5142	3.5659984923213854	7.804198803569571	170.036261937	Tetragonal	Group16
mp-22951	2.334033278278098	72.3818725094757	0.6918	3.877549833933712	9.63527865354237	167.900043227	Tetragonal	Group17
mp-22956	4.621452404154293	12.061496169526588	1.0987	2.8094129739349665	5.2454773338690295	199.84562608	Tetragonal	Group17
mp-22957	3.136037970835317	29.380843225796813	0.7462	2.9917733314942505	8.811087283613878	115.193335124	Tetragonal	Group17
mp-22984	1.035465371207685	116.08234743537191	0.6372	5.781018867193995	17.135979383798063	121.165345992	Monoclinic	Group15
mp-22988	3.0945777995228636	19.52069330030041	1.0399	5.134165423470547	18.04752738229331	148.687387133	Trigonal	Group14
mp-22990	4.243108635405614	14.303674050047524	1.0365	3.4512621691032965	8.382692309673306	137.47604153	Trigonal	Group17
mp-23004	2.9862816038573965	63.602843839894824	0.6001	2.8294759064654116	8.452642532315814	276.424499245	Hexagonal	Group17
mp-23009	1.4943361408020424	54.66354725363207	0.7809	5.100354647864505	13.572191827137988	79.0971406089	Trigonal	Group15
mp-23018	1.7246823667568183	25.532183420640315	0.9343	5.7036225513184	22.344165442008546	157.143434665	Monoclinic	Group15
mp-23023	1.952962753404002	34.84198998316568	0.8546	4.889031686124569	15.205455849014449	124.124389107	Tetragonal	Group16
mp-23024	2.7636466288998403	42.75447403450845	0.7216	3.3290669730827913	9.166051365212544	127.058754425	Tetragonal	Group17
mp-23025	2.168440921976039	27.876353396496945	0.8595	4.467403580318409	15.31349087206518	113.263544335	Tetragonal	Group16
mp-23033	1.7420277349258804	53.72386180512538	0.7548	4.811555272118446	14.875497271143514	89.3140337643	Trigonal	Group15
mp-23040	1.0588430511437343	164.04760484894362	0.6925	6.305384952817543	12.430397842870232	114.133927873	Trigonal	Group15
mp-23054	1.1504310297437317	117.43408382315178	0.5958	4.433402139119647	10.175322020819513	145.823638827	Trigonal	Group15
